"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033673","GO:0033673","negative regulation of kinase activity","15/732","230/28564",0.000936293161721384,0.0177423620141321,0.0143487651718912,"19264/20319/12576/12391/16202/78388/18817/11606/384783/69802/15357/18546/54612/14869/225884",15
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","8/732","79/28564",0.00094177643426476,0.0177715971486781,0.0143724084771081,"17395/54598/12576/17390/11606/12797/58859/14869",8
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","12/732","161/28564",0.000946897257744839,0.0177937776351218,0.0143903464828328,"16819/14235/11606/18792/12955/56321/18053/73389/19013/53881/22654/66968",12
"GO:0045765","GO:0045765","regulation of angiogenesis","18/732","305/28564",0.000977550477954577,0.0182935794837143,0.0147945508019769,"269120/11602/17242/17395/20319/246691/100952/12267/11489/11606/20317/54409/18053/20304/18654/238328/223780/240185",18
"GO:0007614","GO:0007614","short-term memory","4/732","18/28564",0.00098276514028259,0.0183151685234483,0.0148120104875127,"17242/16819/11538/20317",4
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","10/732","119/28564",0.000996165975399874,0.018488512547545,0.0149521988510313,"68612/20878/12534/67177/11799/268697/20135/332110/12532/67849",10
"GO:0001558","GO:0001558","regulation of cell growth","24/732","464/28564",0.00100681358126982,0.0185377742393025,0.0149920382166375,"14268/22403/11538/20319/56742/13806/21923/55948/12576/12391/232334/20981/16202/629378/11606/17387/12955/12928/19013/65079/74116/12954/433182/240514",24
"GO:0007044","GO:0007044","cell-substrate junction assembly","9/732","99/28564",0.00100929818375466,0.0185377742393025,0.0149920382166375,"17926/14268/13144/22330/17387/77057/18607/11474/20411",9
"GO:0030308","GO:0030308","negative regulation of cell growth","14/732","208/28564",0.00101115132214377,0.0185377742393025,0.0149920382166375,"20319/56742/13806/12576/12391/232334/629378/11606/12955/19013/65079/74116/433182/240514",14
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","17/732","281/28564",0.00102075510147141,0.0186380789782836,0.0150731575819238,"67273/98660/11977/13806/14433/100039229/17888/140781/11951/19013/83433/433182/11474/56327/17706/17720/17721",17
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","5/732","31/28564",0.00106573408195855,0.0193808899581978,0.0156738904668352,"20183/232174/56847/218772/19378",5
"GO:0033674","GO:0033674","positive regulation of kinase activity","23/732","440/28564",0.0011059892595173,0.020032174941458,0.016200603611192,"13838/16367/19264/72119/11538/76089/54635/56742/57257/269582/24047/326623/12223/12576/18048/16202/17311/11606/12759/268697/83433/18763/18712",23
"GO:0033692","GO:0033692","cellular polysaccharide biosynthetic process","7/732","63/28564",0.00112377439842841,0.0201921216610045,0.0163299571841243,"16367/18627/232984/234356/384783/53625/20411",7
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","7/732","63/28564",0.00112377439842841,0.0201921216610045,0.0163299571841243,"20319/12391/11606/15357/54612/14869/225884",7
"GO:1901342","GO:1901342","regulation of vasculature development","18/732","309/28564",0.00113257008217629,0.0202694090103772,0.0163924617157095,"269120/11602/17242/17395/20319/246691/100952/12267/11489/11606/20317/54409/18053/20304/18654/238328/223780/240185",18
"GO:0061351","GO:0061351","neural precursor cell proliferation","14/732","212/28564",0.00121346498785926,0.0214525631867065,0.0173493129751285,"12316/17242/18008/381530/17279/21335/16202/233064/20419/218772/118454/16869/18053/26934",14
"GO:0031647","GO:0031647","regulation of protein stability","18/732","311/28564",0.00121762257165032,0.0214525631867065,0.0173493129751285,"13838/20878/227753/170822/16905/18628/280662/14433/18817/12759/12955/103583/67020/218203/64010/67052/18712/12954",18
"GO:0048246","GO:0048246","macrophage chemotaxis","6/732","47/28564",0.0012182244224741,0.0214525631867065,0.0173493129751285,"17242/17395/12267/71660/17390/20304",6
"GO:0051402","GO:0051402","neuron apoptotic process","19/732","337/28564",0.00122677810484398,0.0214525631867065,0.0173493129751285,"17242/16819/11538/11977/11798/18008/14433/16202/14809/234734/17748/11606/11920/11799/18053/66270/18546/83433/18607",19
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","5/732","32/28564",0.00123673313271478,0.0214525631867065,0.0173493129751285,"12391/232334/64010/19013/74116",5
"GO:0061117","GO:0061117","negative regulation of heart growth","5/732","32/28564",0.00123673313271478,0.0214525631867065,0.0173493129751285,"12391/232334/64010/19013/74116",5
"GO:0071624","GO:0071624","positive regulation of granulocyte chemotaxis","5/732","32/28564",0.00123673313271478,0.0214525631867065,0.0173493129751285,"17242/76763/24047/12267/193385",5
"GO:1903319","GO:1903319","positive regulation of protein maturation","5/732","32/28564",0.00123673313271478,0.0214525631867065,0.0173493129751285,"227753/13806/17387/21922/433182",5
"GO:2000117","GO:2000117","negative regulation of cysteine-type endopeptidase activity","9/732","102/28564",0.0012481850017659,0.0215682542450737,0.0174428757052586,"17395/11798/20319/55948/78688/12955/11799/17951/12954",9
"GO:0010656","GO:0010656","negative regulation of muscle cell apoptotic process","7/732","65/28564",0.00135323435268729,0.0232942249260293,0.0188387184896001,"17242/20319/14433/16202/78688/15357/18607",7
"GO:0060419","GO:0060419","heart growth","10/732","124/28564",0.00136377624758373,0.0233864291886031,0.0189132867635686,"12391/232334/12534/11606/17888/268697/64010/19013/74116/18712",10
"GO:0048705","GO:0048705","skeletal system morphogenesis","16/732","264/28564",0.00139102373966259,0.0237633222192359,0.0192180911400753,"12825/226844/20204/99929/232174/14219/234356/17390/17387/218772/215418/16869/12842/18763/12411/11474",16
"GO:0070482","GO:0070482","response to oxygen levels","18/732","315/28564",0.00140410714485135,0.0237792620950632,0.0192309821821436,"13838/11656/13806/21335/231207/17390/78688/18792/12955/11920/11670/18654/19013/83433/68655/12411/12954/433182",18
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","8/732","84/28564",0.001407774496537,0.0237792620950632,0.0192309821821436,"12391/232334/12534/268697/64010/19013/74116/18712",8
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade","8/732","84/28564",0.001407774496537,0.0237792620950632,0.0192309821821436,"13838/19264/67071/100952/319520/75607/14869/225884",8
"GO:0006754","GO:0006754","ATP biosynthetic process","9/732","104/28564",0.00143135230474469,0.0240873093074574,0.0194801089392787,"67273/13806/11951/19013/83433/433182/17706/17720/17721",9
"GO:1900037","GO:1900037","regulation of cellular response to hypoxia","4/732","20/28564",0.0014940099076706,0.0250482701992357,0.0202572660147862,"13838/13806/78688/433182",4
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","20/732","370/28564",0.00153193989064657,0.0254196914623548,0.0205576452134577,"11905/17395/12258/11798/19703/20319/55948/231207/14433/78688/12955/20317/11799/17951/16644/66968/74116/12954/30948/56327",20
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","10/732","126/28564",0.00153870859628001,0.0254196914623548,0.0205576452134577,"17242/76763/24047/12267/71660/68992/380705/20304/193385/18654",10
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","10/732","126/28564",0.00153870859628001,0.0254196914623548,0.0205576452134577,"14268/17395/54635/12428/231051/12223/11606/18053/268697/70445",10
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","10/732","126/28564",0.00153870859628001,0.0254196914623548,0.0205576452134577,"12316/17242/18008/381530/16202/233064/20419/118454/16869/18053",10
"GO:0060047","GO:0060047","heart contraction","15/732","242/28564",0.00155422355929918,0.0255822928921142,0.0206891457278972,"21956/98660/227753/66240/12391/56188/76757/14219/11606/17888/140781/16518/20688/223780/30948",15
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","9/732","106/28564",0.00163553332521289,0.0265794022833154,0.0214955371482525,"17242/20319/14433/16202/11606/78688/15357/18607/68655",9
"GO:0150115","GO:0150115","cell-substrate junction organization","9/732","106/28564",0.00163553332521289,0.0265794022833154,0.0214955371482525,"17926/14268/13144/22330/17387/77057/18607/11474/20411",9
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","5/732","34/28564",0.00163837557311789,0.0265794022833154,0.0214955371482525,"17395/12223/78600/192192/11606",5
"GO:1904706","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","5/732","34/28564",0.00163837557311789,0.0265794022833154,0.0214955371482525,"12576/11606/12797/58859/14869",5
"GO:0051216","GO:0051216","cartilage development","14/732","219/28564",0.00164897209562144,0.0266554270654218,0.0215570206048983,"12825/269120/17242/20204/11977/20319/69121/14219/234356/218772/235320/12842/18763/12411",14
"GO:0031146","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","6/732","50/28564",0.00168982119246806,0.0272181913501106,0.022012144480834,"233038/234684/56291/74165/103583/12449",6
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","14/732","220/28564",0.00172066802563396,0.0275184850908126,0.0222550007794761,"16367/18627/13806/110524/59031/14433/232984/234356/384783/71780/14377/53625/19013/20411",14
"GO:0035265","GO:0035265","organ growth","14/732","220/28564",0.00172066802563396,0.0275184850908126,0.0222550007794761,"15284/226844/56711/12391/232334/12534/11606/17888/218772/268697/64010/19013/74116/18712",14
"GO:0014812","GO:0014812","muscle cell migration","10/732","128/28564",0.00173141593777446,0.027527871634719,0.0222625919510564,"17242/11977/50706/20195/16202/11606/18792/12928/20304/14869",10
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","16/732","270/28564",0.00175056648205467,0.027527871634719,0.0222625919510564,"13838/19264/11602/11538/54635/20319/110524/12223/12390/78388/17311/11606/12424/380705/20304/83433",16
"GO:1903522","GO:1903522","regulation of blood circulation","16/732","270/28564",0.00175056648205467,0.027527871634719,0.0222625919510564,"18627/21956/98660/66240/12391/56188/14219/17390/11606/17888/140781/16518/15357/20688/223780/30948",16
"GO:0030049","GO:0030049","muscle filament sliding","3/732","10/28564",0.00175787739042108,0.027527871634719,0.0222625919510564,"21956/17888/140781",3
"GO:1903297","GO:1903297","regulation of hypoxia-induced intrinsic apoptotic signaling pathway","3/732","10/28564",0.00175787739042108,0.027527871634719,0.0222625919510564,"13806/78688/433182",3
"GO:2000389","GO:2000389","regulation of neutrophil extravasation","3/732","10/28564",0.00175787739042108,0.027527871634719,0.0222625919510564,"16177/17242/193385",3
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","7/732","68/28564",0.00176422509606883,0.0275316788348457,0.0222656709447405,"17395/11977/16905/22035/55948/78688/12424",7
"GO:0050905","GO:0050905","neuromuscular process","13/732","197/28564",0.00179970394534204,0.0279884992879056,0.0226351149568428,"16510/12372/14239/245537/12391/56847/71960/94109/234734/239250/140781/16518/11474",13
"GO:0006006","GO:0006006","glucose metabolic process","14/732","222/28564",0.00187184748007832,0.0289486134484172,0.0234115872561012,"16367/18627/13806/110524/23960/14433/384783/14377/12409/69802/19013/433182/11474/20411",14
"GO:0014888","GO:0014888","striated muscle adaptation","6/732","51/28564",0.00187427829865584,0.0289486134484172,0.0234115872561012,"17926/227753/16905/17888/140781/11474",6
"GO:0048041","GO:0048041","focal adhesion assembly","8/732","88/28564",0.00189886598316072,0.0292282784438732,0.0236377604873429,"17926/13144/22330/17387/77057/18607/11474/20411",8
"GO:2000146","GO:2000146","negative regulation of cell motility","18/732","325/28564",0.00197900070034398,0.0303581399950726,0.0245515124478764,"13838/12825/11602/170942/20319/242653/100952/56306/16202/58233/20317/12928/18053/193385/238328/332110/17470/14869",18
"GO:0000910","GO:0000910","cytokinesis","12/732","176/28564",0.00202613821323914,0.0309758757346052,0.0250510933412083,"20878/52276/54204/233406/18817/80986/68743/11799/20877/26934/19348/16319",12
"GO:0010632","GO:0010632","regulation of epithelial cell migration","15/732","249/28564",0.00205133413074577,0.0310217698759545,0.0250882092706692,"16367/11602/17395/16819/68992/18704/12822/11606/384783/58233/20317/26406/238328/18607/240185",15
"GO:0008016","GO:0008016","regulation of heart contraction","13/732","200/28564",0.00205662924150649,0.0310217698759545,0.0250882092706692,"21956/98660/66240/12391/56188/14219/11606/17888/140781/16518/20688/223780/30948",13
"GO:0048659","GO:0048659","smooth muscle cell proliferation","13/732","200/28564",0.00205662924150649,0.0310217698759545,0.0250882092706692,"17395/54598/12267/12576/16202/17390/11606/78688/12797/20304/15357/58859/14869",13
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","10/732","131/28564",0.00205665392304,0.0310217698759545,0.0250882092706692,"72119/56742/73804/12576/12391/80986/76789/12955/22153/56327",10
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","9/732","110/28564",0.00211378949736362,0.0314240731124978,0.0254135636211471,"20319/12576/12391/18817/11606/15357/54612/14869/225884",9
"GO:0010631","GO:0010631","epithelial cell migration","18/732","327/28564",0.00211502817272517,0.0314240731124978,0.0254135636211471,"16367/11602/17395/16819/68328/68992/18704/17311/12822/11606/384783/58233/68743/20317/26406/238328/18607/240185",18
"GO:0010594","GO:0010594","regulation of endothelial cell migration","12/732","177/28564",0.00212417382578187,0.0314240731124978,0.0254135636211471,"11602/16819/68992/18704/12822/11606/58233/20317/26406/238328/18607/240185",12
"GO:1903034","GO:1903034","regulation of response to wounding","12/732","177/28564",0.00212417382578187,0.0314240731124978,0.0254135636211471,"13838/11905/17242/12258/11977/242653/18792/12928/15357/65079/16644/11475",12
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","5/732","36/28564",0.00212827106223504,0.0314240731124978,0.0254135636211471,"72080/18817/103583/70385/67052",5
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","5/732","36/28564",0.00212827106223504,0.0314240731124978,0.0254135636211471,"17395/12223/78600/192192/11606",5
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","15/732","250/28564",0.00213209897393001,0.0314240731124978,0.0254135636211471,"12316/17242/11538/11798/20319/192199/140577/16202/629378/68031/13144/67020/12842/75607/54612",15
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","4/732","22/28564",0.00216589752921329,0.0315103156669418,0.0254833104880274,"13806/19013/83433/433182",4
"GO:0031579","GO:0031579","membrane raft organization","4/732","22/28564",0.00216589752921329,0.0315103156669418,0.0254833104880274,"19264/227753/12390/12391",4
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","4/732","22/28564",0.00216589752921329,0.0315103156669418,0.0254833104880274,"16367/384783/19013/66968",4
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","4/732","22/28564",0.00216589752921329,0.0315103156669418,0.0254833104880274,"13806/19013/83433/433182",4
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","10/732","132/28564",0.00217538983338141,0.0315466499953382,0.0255126951181811,"21956/12372/98932/415115/320502/12391/16202/17888/140781/16691",10
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","24/732","492/28564",0.0021878314596691,0.0316253842407297,0.025576369796739,"329152/16510/12372/98660/17395/16819/69454/11977/66240/245537/12733/14579/16494/58799/12391/18704/56188/76757/78688/118454/16518/75607/83433/30948",24
"GO:0043393","GO:0043393","regulation of protein binding","14/732","226/28564",0.00220736843037536,0.0318058518242584,0.0257223191903502,"17395/11538/20878/76089/170822/18008/18817/56291/12928/54409/20877/19013/18763/98053",14
"GO:0010657","GO:0010657","muscle cell apoptotic process","9/732","111/28564",0.00224921970947178,0.0321381698080265,0.0259910744275439,"17242/20319/14433/16202/11606/78688/15357/18607/68655",9
"GO:0048608","GO:0048608","reproductive structure development","18/732","329/28564",0.00225882602191235,0.0321381698080265,0.0259910744275439,"12316/56436/20319/99929/68328/21923/56711/280667/12576/108829/17311/94109/17390/11606/56739/11920/20317/16869",18
"GO:0090132","GO:0090132","epithelium migration","18/732","329/28564",0.00225882602191235,0.0321381698080265,0.0259910744275439,"16367/11602/17395/16819/68328/68992/18704/17311/12822/11606/384783/58233/68743/20317/26406/238328/18607/240185",18
"GO:0000271","GO:0000271","polysaccharide biosynthetic process","7/732","71/28564",0.00226606164056595,0.0321381698080265,0.0259910744275439,"16367/18627/232984/234356/384783/53625/20411",7
"GO:0086003","GO:0086003","cardiac muscle cell contraction","7/732","71/28564",0.00226606164056595,0.0321381698080265,0.0259910744275439,"98660/227753/66240/12391/56188/16518/30948",7
"GO:0007127","GO:0007127","meiosis I","10/732","133/28564",0.00229957794444545,0.0325112743869874,0.0262928149727883,"20878/18817/234396/56739/11920/12442/21973/11799/67052/214901",10
"GO:0060623","GO:0060623","regulation of chromosome condensation","3/732","11/28564",0.00237122866337935,0.0334195039745027,0.0270273267059521,"215387/54392/268697",3
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","5/732","37/28564",0.00240963443665417,0.0336607447927663,0.0272224251854207,"269582/107976/18817/12534/11920",5
"GO:0010667","GO:0010667","negative regulation of cardiac muscle cell apoptotic process","5/732","37/28564",0.00240963443665417,0.0336607447927663,0.0272224251854207,"17242/20319/16202/78688/18607",5
"GO:0090130","GO:0090130","tissue migration","18/732","331/28564",0.00241073626786331,0.0336607447927663,0.0272224251854207,"16367/11602/17395/16819/68328/68992/18704/17311/12822/11606/384783/58233/68743/20317/26406/238328/18607/240185",18
"GO:0006633","GO:0006633","fatty acid biosynthetic process","11/732","157/28564",0.00248079685062512,0.0345320796182695,0.0279270990494349,"19215/26922/20216/106529/257633/11606/94180/17001/106861/14869/225884",11
"GO:1902622","GO:1902622","regulation of neutrophil migration","6/732","54/28564",0.00251969432947736,0.0349656043875166,0.0282777031632034,"16177/17242/76763/24047/12267/193385",6
"GO:0045766","GO:0045766","positive regulation of angiogenesis","12/732","181/28564",0.00255588841487557,0.0352509380767243,0.0285084608322674,"11602/17242/17395/20319/100952/12267/11489/54409/20304/18654/223780/240185",12
"GO:1904018","GO:1904018","positive regulation of vasculature development","12/732","181/28564",0.00255588841487557,0.0352509380767243,0.0285084608322674,"11602/17242/17395/20319/100952/12267/11489/54409/20304/18654/223780/240185",12
"GO:0061458","GO:0061458","reproductive system development","18/732","333/28564",0.00257111037466128,0.0353048479931461,0.0285520593526085,"12316/56436/20319/99929/68328/21923/56711/280667/12576/108829/17311/94109/17390/11606/56739/11920/20317/16869",18
"GO:0003015","GO:0003015","heart process","15/732","255/28564",0.00257660382896029,0.0353048479931461,0.0285520593526085,"21956/98660/227753/66240/12391/56188/76757/14219/11606/17888/140781/16518/20688/223780/30948",15
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","14/732","230/28564",0.00259110968641493,0.0353048479931461,0.0285520593526085,"17926/14268/17242/50706/100952/109648/16202/13144/18792/22330/17387/12928/12842/58859",14
"GO:0030595","GO:0030595","leukocyte chemotaxis","14/732","230/28564",0.00259110968641493,0.0353048479931461,0.0285520593526085,"17242/17395/76763/57257/24047/12267/71660/68992/17390/380705/20304/193385/17101/18654",14
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","7/732","73/28564",0.00265730125406752,0.0360442575607677,0.029150041416282,"19264/23960/74337/78688/22036/17951/83433",7
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","13/732","206/28564",0.0026613609241099,0.0360442575607677,0.029150041416282,"19264/20319/12576/12391/16202/78388/18817/11606/15357/18546/54612/14869/225884",13
"GO:0019318","GO:0019318","hexose metabolic process","15/732","256/28564",0.00267410850612784,0.0361084711456185,0.0292019728135297,"16367/18627/75540/13806/110524/23960/14433/384783/14377/12409/69802/19013/433182/11474/20411",15
"GO:0060326","GO:0060326","cell chemotaxis","17/732","308/28564",0.00269618617412611,0.0362979093889813,0.0293551770411531,"17242/17395/76763/68328/57257/24047/12267/71660/68992/17390/12928/380705/20304/193385/17101/18654/14869",17
"GO:0005996","GO:0005996","monosaccharide metabolic process","16/732","282/28564",0.00270569523273802,0.0363175163680014,0.0293710337764324,"16367/18627/75540/13806/110524/23960/59031/14433/384783/14377/12409/69802/19013/433182/11474/20411",16
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","5/732","38/28564",0.00271706287704453,0.0363618800459076,0.0294069119755093,"17242/76763/24047/12267/193385",5
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","9/732","115/28564",0.00286144978738955,0.0379562898268438,0.0306963576263307,"67273/13806/11951/19013/83433/433182/17706/17720/17721",9
"GO:0055017","GO:0055017","cardiac muscle tissue growth","9/732","115/28564",0.00286144978738955,0.0379562898268438,0.0306963576263307,"12391/232334/12534/11606/268697/64010/19013/74116/18712",9
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","9/732","115/28564",0.00286144978738955,0.0379562898268438,0.0306963576263307,"17242/227753/12223/12576/12822/54409/64010/19013/70445",9
"GO:0043506","GO:0043506","regulation of JUN kinase activity","7/732","74/28564",0.00287137345040732,0.0379762295053872,0.0307124834254094,"13838/20319/24047/12411/54612/14869/225884",7
"GO:0006007","GO:0006007","glucose catabolic process","4/732","24/28564",0.00302127365137504,0.0391844530003341,0.0316896089733126,"13806/14433/433182/11474",4
"GO:0045737","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","4/732","24/28564",0.00302127365137504,0.0391844530003341,0.0316896089733126,"56742/12576/18763/18712",4
"GO:2001224","GO:2001224","positive regulation of neuron migration","4/732","24/28564",0.00302127365137504,0.0391844530003341,0.0316896089733126,"16177/17242/76089/233064",4
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","9/732","116/28564",0.00303335665927716,0.0391844530003341,0.0316896089733126,"67273/13806/11951/19013/83433/433182/17706/17720/17721",9
"GO:0007062","GO:0007062","sister chromatid cohesion","6/732","56/28564",0.00303424165561626,0.0391844530003341,0.0316896089733126,"12235/12236/107995/110033/56739/67849",6
"GO:0051293","GO:0051293","establishment of spindle localization","6/732","56/28564",0.00303424165561626,0.0391844530003341,0.0316896089733126,"72080/18817/103583/70385/54141/67052",6
"GO:0032467","GO:0032467","positive regulation of cytokinesis","5/732","39/28564",0.0030519026332913,0.0391844530003341,0.0316896089733126,"52276/11799/20877/26934/16319",5
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","5/732","39/28564",0.0030519026332913,0.0391844530003341,0.0316896089733126,"98660/12391/56188/16518/30948",5
"GO:1904645","GO:1904645","response to amyloid-beta","5/732","39/28564",0.0030519026332913,0.0391844530003341,0.0316896089733126,"13838/17395/17390/18053/83433",5
"GO:0006720","GO:0006720","isoprenoid metabolic process","8/732","95/28564",0.00307389586183995,0.0391844530003341,0.0316896089733126,"13113/71660/232174/56847/63857/19378/319554/15357",8
"GO:0030336","GO:0030336","negative regulation of cell migration","17/732","312/28564",0.00307578234024939,0.0391844530003341,0.0316896089733126,"13838/12825/11602/170942/20319/242653/100952/56306/16202/58233/20317/18053/193385/238328/332110/17470/14869",17
"GO:0014874","GO:0014874","response to stimulus involved in regulation of muscle adaptation","3/732","12/28564",0.00310174051466059,0.0391844530003341,0.0316896089733126,"11606/78688/11474",3
"GO:0014889","GO:0014889","muscle atrophy","3/732","12/28564",0.00310174051466059,0.0391844530003341,0.0316896089733126,"227753/78688/11474",3
"GO:0032000","GO:0032000","positive regulation of fatty acid beta-oxidation","3/732","12/28564",0.00310174051466059,0.0391844530003341,0.0316896089733126,"16367/384783/66968",3
"GO:0033275","GO:0033275","actin-myosin filament sliding","3/732","12/28564",0.00310174051466059,0.0391844530003341,0.0316896089733126,"21956/17888/140781",3
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","3/732","12/28564",0.00310174051466059,0.0391844530003341,0.0316896089733126,"12759/12955/83433",3
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","11/732","162/28564",0.00316082751544828,0.039772505180636,0.0321651839073179,"16367/11602/17395/16819/68992/18704/12822/11606/384783/26406/240185",11
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","23/732","478/28564",0.00316592668732779,0.039772505180636,0.0321651839073179,"16367/18627/67273/84682/11977/13806/64059/23960/14433/12534/384783/100039229/66171/14377/268697/19013/433182/11474/20411/56327/17706/17720/17721",23
"GO:0060348","GO:0060348","bone development","15/732","262/28564",0.00332523464795147,0.0416578007285031,0.0336898773542452,"12825/17926/269120/19264/54635/229644/232174/234356/17387/218772/235320/12842/29813/12411/11474",15
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","5/732","40/28564",0.00341550062625162,0.0425522315591017,0.0344132296305957,"72080/18817/103583/70385/67052",5
"GO:0051647","GO:0051647","nucleus localization","5/732","40/28564",0.00341550062625162,0.0425522315591017,0.0344132296305957,"16905/21335/12391/103583/30948",5
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","8/732","97/28564",0.00349626549586336,0.0434384501001205,0.0351299403890577,"68612/12534/67177/11799/268697/20135/12532/67849",8
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","4/732","25/28564",0.0035246947152051,0.0435517073029452,0.0352215347892882,"17242/12267/71660/20304",4
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","4/732","25/28564",0.0035246947152051,0.0435517073029452,0.0352215347892882,"13806/19013/83433/433182",4
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","7/732","77/28564",0.00359336405491291,0.0440398987858557,0.0356163494673801,"19264/23960/74337/78688/22036/17951/83433",7
"GO:1904062","GO:1904062","regulation of monoatomic cation transmembrane transport","19/732","371/28564",0.00359348277345439,0.0440398987858557,0.0356163494673801,"329152/12372/98660/17395/16819/11977/66240/14579/58799/12391/18704/56188/76757/78688/118454/16518/75607/83433/30948",19
"GO:0048732","GO:0048732","gland development","23/732","483/28564",0.00359349950181705,0.0440398987858557,0.0356163494673801,"16367/15284/56436/17242/20878/404710/214133/21923/56711/109900/14235/12576/12391/56847/17345/94109/17390/384783/18792/11920/12442/20317/18763",23
"GO:0018209","GO:0018209","peptidyl-serine modification","18/732","345/28564",0.00373196481317021,0.0456129032720804,0.0368884840326195,"215303/20878/20319/13175/269582/110524/16202/18817/12534/83984/108148/11606/52033/11920/22137/108760/18607/18763",18
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","9/732","120/28564",0.00380398064445492,0.0462810837592416,0.0374288610633148,"67273/13806/11951/19013/83433/433182/17706/17720/17721",9
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","19/732","373/28564",0.00380715788795535,0.0462810837592416,0.0374288610633148,"13838/19264/72119/11538/76089/54635/56742/269582/24047/326623/12223/12576/16202/17311/11606/12759/268697/18763/18712",19
"GO:0050832","GO:0050832","defense response to fungus","6/732","59/28564",0.00394794765393318,0.0472777582568802,0.0382349007725732,"332579/100689/71660/109648/14433/619548",6
"GO:0050881","GO:0050881","musculoskeletal movement","6/732","59/28564",0.00394794765393318,0.0472777582568802,0.0382349007725732,"12372/12391/71960/140781/16518/11474",6
"GO:0030174","GO:0030174","regulation of DNA-templated DNA replication initiation","3/732","13/28564",0.00395597270455405,0.0472777582568802,0.0382349007725732,"17215/67177/17218",3
"GO:0045144","GO:0045144","meiotic sister chromatid segregation","3/732","13/28564",0.00395597270455405,0.0472777582568802,0.0382349007725732,"12235/12236/56739",3
"GO:0051177","GO:0051177","meiotic sister chromatid cohesion","3/732","13/28564",0.00395597270455405,0.0472777582568802,0.0382349007725732,"12235/12236/56739",3
"GO:1990144","GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia","3/732","13/28564",0.00395597270455405,0.0472777582568802,0.0382349007725732,"13806/78688/433182",3
"GO:0045926","GO:0045926","negative regulation of growth","15/732","267/28564",0.00396252608006667,0.0472777582568802,0.0382349007725732,"20319/56742/13806/12576/12391/232334/629378/11606/12955/64010/19013/65079/74116/433182/240514",15
"GO:0042759","GO:0042759","long-chain fatty acid biosynthetic process","4/732","26/28564",0.00408217121491434,0.0483217642500359,0.0390792188414925,"94180/17001/14869/225884",4
