"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060306","GO:0060306","regulation of membrane repolarization","7/1269","34/28564",0.00062937737010521,0.0168106892561177,0.0142810807775781,"57814/66240/12373/16511/12391/20266/238161",7
"GO:0085029","GO:0085029","extracellular matrix assembly","8/1269","44/28564",0.000631332149879061,0.0168106892561177,0.0142810807775781,"12825/16780/18128/100952/12843/14230/76293/16948",8
"GO:0006839","GO:0006839","mitochondrial transport","17/1269","157/28564",0.000640420795066614,0.0168106892561177,0.0142810807775781,"226844/67067/30059/52838/67749/11983/66169/66437/103172/30055/67184/78688/66148/14629/66400/15482/52538",17
"GO:0006706","GO:0006706","steroid catabolic process","6/1269","25/28564",0.000649672157215838,0.0168106892561177,0.0142810807775781,"15483/13081/20750/66065/13115/17751",6
"GO:0001867","GO:0001867","complement activation, lectin pathway","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"17175/232345/17194/71693",4
"GO:0030049","GO:0030049","muscle filament sliding","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"21956/17904/216459/21924",4
"GO:0044771","GO:0044771","meiotic cell cycle phase transition","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"22137/12442/67052/12532",4
"GO:0045039","GO:0045039","protein insertion into mitochondrial inner membrane","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"67067/30059/30055/67184",4
"GO:0090306","GO:0090306","meiotic spindle assembly","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"12316/20878/12442/67052",4
"GO:1900003","GO:1900003","regulation of serine-type endopeptidase activity","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"20701/20700/20702/20704",4
"GO:1900004","GO:1900004","negative regulation of serine-type endopeptidase activity","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"20701/20700/20702/20704",4
"GO:1902571","GO:1902571","regulation of serine-type peptidase activity","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"20701/20700/20702/20704",4
"GO:1902572","GO:1902572","negative regulation of serine-type peptidase activity","4/1269","10/28564",0.000656417390000785,0.0168106892561177,0.0142810807775781,"20701/20700/20702/20704",4
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","13/1269","104/28564",0.000707870549167095,0.0180403902093556,0.0153257410159478,"16765/52276/12615/18817/68953/80986/68743/11799/208092/20877/26934/19348/74107",13
"GO:0019369","GO:0019369","arachidonic acid metabolic process","11/1269","79/28564",0.000719781360692422,0.0182553243653875,0.0155083326989768,"19225/13118/13119/13117/13094/384724/625249/20698/11686/64385/100043108",11
"GO:0090224","GO:0090224","regulation of spindle organization","8/1269","45/28564",0.00073828700080516,0.018634647856861,0.0158305770364953,"72119/56742/21335/18817/68953/208092/54141/18763",8
"GO:0032104","GO:0032104","regulation of response to extracellular stimulus","7/1269","35/28564",0.000756850335178342,0.0189212583794585,0.0160740594995019,"66208/14118/109648/16846/13115/17751/12424",7
"GO:0032107","GO:0032107","regulation of response to nutrient levels","7/1269","35/28564",0.000756850335178342,0.0189212583794585,0.0160740594995019,"66208/14118/109648/16846/13115/17751/12424",7
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","34/1269","427/28564",0.000809507673865489,0.0200405379697762,0.0170249141609908,"15559/68949/18128/20319/404710/13123/246691/11983/56221/16846/19242/66117/56312/15461/12822/338521/67866/13057/384783/15368/56373/70045/11799/20692/11818/18121/22433/18053/20304/18654/268857/18140/12393/240185",34
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","6/1269","26/28564",0.000813073254773776,0.0200405379697762,0.0170249141609908,"56292/107995/71988/72107/72415/67849",6
"GO:0032098","GO:0032098","regulation of appetite","6/1269","26/28564",0.000813073254773776,0.0200405379697762,0.0170249141609908,"66208/14118/109648/16846/12424/18976",6
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","28/1269","329/28564",0.000831142741997484,0.0203901840910598,0.0173219468659289,"15559/14268/252864/18128/76089/99571/14161/24047/384009/100952/56221/93695/109648/23991/15461/14219/17751/20307/22433/18673/20304/20305/15357/72373/83433/24066/72514/14869",28
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","19/1269","190/28564",0.000850041003039334,0.0207568151904954,0.0176334087142113,"76843/66977/13555/12235/20878/107995/52276/18817/12534/22137/67629/70385/11799/12189/68067/20877/268465/268697/67052",19
"GO:0019748","GO:0019748","secondary metabolic process","9/1269","57/28564",0.000861012392878043,0.0208421951686379,0.0177059410385,"266645/14859/55990/76089/11677/13202/67903/17918/105387",9
"GO:0048144","GO:0048144","fibroblast proliferation","16/1269","147/28564",0.000862219508371936,0.0208421951686379,0.0177059410385,"12825/14268/13555/12428/56312/15461/12534/19944/12306/20698/217303/18053/268697/17993/268857/70445",16
"GO:0005996","GO:0005996","monosaccharide metabolic process","25/1269","282/28564",0.000865447342240583,0.0208421951686379,0.0177059410385,"17978/94284/14118/18639/74246/16548/17448/16846/11677/384783/268756/18113/14629/18746/14635/69183/14377/11676/67880/12409/56012/14120/76282/11474/26358",25
"GO:0007160","GO:0007160","cell-matrix adhesion","22/1269","236/28564",0.000895706181365113,0.0214724084573828,0.0182413222323671,"12825/329278/17926/14268/15434/99571/14161/50706/329872/22417/100952/57278/23991/14219/244667/12552/16399/16407/78473/56838/11472/11474",22
"GO:0019320","GO:0019320","hexose catabolic process","7/1269","36/28564",0.000903891503031399,0.0215196819075138,0.0182814821538117,"74246/16548/18746/14635/56012/11474/26358",7
"GO:0060192","GO:0060192","negative regulation of lipase activity","5/1269","18/28564",0.000905876133630581,0.0215196819075138,0.0182814821538117,"11807/11812/20616/624219/66968",5
"GO:0070167","GO:0070167","regulation of biomineral tissue development","13/1269","107/28564",0.000927592668095483,0.0219363130968526,0.0186354202689453,"18128/22417/100038882/231633/14371/17313/19242/13115/102657/237928/66695/27047/11474",13
"GO:0048251","GO:0048251","elastic fiber assembly","4/1269","11/28564",0.000995298250103461,0.0232356849675016,0.0197392676104871,"12825/100952/76293/16948",4
"GO:0051255","GO:0051255","spindle midzone assembly","4/1269","11/28564",0.000995298250103461,0.0232356849675016,0.0197392676104871,"52276/11799/20877/26934",4
"GO:1903115","GO:1903115","regulation of actin filament-based movement","8/1269","47/28564",0.000995815070035784,0.0232356849675016,0.0197392676104871,"21956/98660/12373/12391/56188/20855/21924/238161",8
"GO:0031639","GO:0031639","plasminogen activation","6/1269","27/28564",0.0010064259579919,0.0232600873626308,0.0197599980261588,"99571/14161/432478/56373/21922/11818",6
"GO:0072677","GO:0072677","eosinophil migration","6/1269","27/28564",0.0010064259579919,0.0232600873626308,0.0197599980261588,"56221/16854/20307/217303/20304/20305",6
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","18/1269","178/28564",0.00101015236546282,0.0232600873626308,0.0197599980261588,"76843/66977/12235/107995/52276/93695/18817/12534/22137/67629/118454/70385/11799/12189/68067/20877/268697/67052",18
"GO:0016485","GO:0016485","protein processing","25/1269","286/28564",0.00105693560258171,0.0242310563910655,0.0205848593341242,"19701/56264/227753/99571/14161/242939/13648/16619/16615/18050/18048/16612/55987/432478/14058/21892/12876/78688/66320/56373/624219/21922/216725/11818/14297",25
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","16/1269","150/28564",0.00107138456587815,0.0244555172646099,0.0207755441905067,"108000/76843/12428/18669/66993/14235/18817/12534/12442/11799/12189/68067/268697/67052/12532/68431",16
"GO:0061982","GO:0061982","meiosis I cell cycle process","15/1269","136/28564",0.00107761151437419,0.0244911707812316,0.0208058327017701,"20878/69928/19362/18817/12447/54427/234396/102632837/12442/21973/11799/268465/67052/74377/12532",15
"GO:0031640","GO:0031640","killing of cells of another organism","9/1269","59/28564",0.00111101262645461,0.0251414495210634,0.0213582599740843,"67067/24047/57349/21946/17105/16854/20307/56838/18976",9
"GO:0072001","GO:0072001","renal system development","29/1269","352/28564",0.00112611610079695,0.0253738606402747,0.0215556987534524,"14859/108000/19701/14725/14118/18128/214133/55994/13118/13119/13117/22417/12733/20750/11677/58198/12931/20897/72077/18121/407785/13003/18654/22270/22422/18763/19197/381157/15201",29
"GO:0090307","GO:0090307","mitotic spindle assembly","10/1269","71/28564",0.00113314107411939,0.0254230369193453,0.0215974751733866,"72119/107995/52276/18817/68953/11799/208092/20877/26934/100502766",10
"GO:0015849","GO:0015849","organic acid transport","30/1269","369/28564",0.00115196405084593,0.0257353670933665,0.0218628070926504,"71781/19225/14725/72401/12904/241877/14077/13118/13119/13117/75750/18669/66437/14080/16846/14411/56018/56188/103098/67903/12623/72267/384783/19659/330962/12424/216974/80879/106407/108114",30
"GO:0080182","GO:0080182","histone H3-K4 trimethylation","5/1269","19/28564",0.00118471762908867,0.0262437449481667,0.0222946861845378,"329559/208043/14957/50708/381022",5
"GO:2000353","GO:2000353","positive regulation of endothelial cell apoptotic process","5/1269","19/28564",0.00118471762908867,0.0262437449481667,0.0222946861845378,"21939/12822/22433/68545/70445",5
"GO:0006898","GO:0006898","receptor-mediated endocytosis","24/1269","273/28564",0.00121809807298842,0.0265482157635218,0.0225533413914871,"15559/51801/14130/246256/14725/65969/24047/50765/232414/12391/269994/232910/11812/192188/20288/20616/12306/15366/217303/74325/20403/20969/22042/54219",24
"GO:0071695","GO:0071695","anatomical structure maturation","26/1269","305/28564",0.00122113441493356,0.0265482157635218,0.0225533413914871,"226844/17926/19701/19225/20878/12075/18128/12259/24047/23980/243547/14602/16846/11677/57754/13198/17390/107993/624219/17918/22433/237928/268697/319504/12393/11474",26
"GO:0045766","GO:0045766","positive regulation of angiogenesis","18/1269","181/28564",0.00122374632662329,0.0265482157635218,0.0225533413914871,"329278/21939/20319/20193/100952/56221/11489/15368/16854/18746/20698/12189/22433/20304/18654/223780/109901/240185",18
"GO:1904018","GO:1904018","positive regulation of vasculature development","18/1269","181/28564",0.00122374632662329,0.0265482157635218,0.0225533413914871,"329278/21939/20319/20193/100952/56221/11489/15368/16854/18746/20698/12189/22433/20304/18654/223780/109901/240185",18
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","18/1269","181/28564",0.00122374632662329,0.0265482157635218,0.0225533413914871,"17248/19225/269344/12235/68949/20482/67397/76571/66437/56312/13198/67184/78688/22433/268373/60530/83433/15201",18
"GO:0046879","GO:0046879","hormone secretion","32/1269","404/28564",0.00123529907937119,0.026688560356785,0.0226725674650021,"19701/93691/78896/14725/14118/58869/99571/14161/23957/20750/78894/50765/14602/16846/22320/11865/13115/12876/384783/18300/17918/11799/276952/114679/20304/75597/15357/19276/18976/12257/116838/67267",32
"GO:0007584","GO:0007584","response to nutrient","10/1269","72/28564",0.0012644056202422,0.026953562081016,0.0228976927393012,"11905/65969/13081/50706/20750/78894/13115/19659/22433/12393",10
"GO:0030239","GO:0030239","myofibril assembly","10/1269","72/28564",0.0012644056202422,0.026953562081016,0.0228976927393012,"13007/21956/17868/98932/12373/12391/21955/16669/11472/18175",10
"GO:0032506","GO:0032506","cytokinetic process","7/1269","38/28564",0.0012649151828772,0.026953562081016,0.0228976927393012,"68953/68743/208092/20877/26934/19348/74107",7
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","27/1269","322/28564",0.00126810092076399,0.026953562081016,0.0228976927393012,"17248/27280/19225/13555/269344/12235/68949/20482/17279/67397/76571/66437/56312/15461/13198/67184/15368/78688/12045/12189/78943/22433/268373/60530/12925/83433/15201",27
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","24/1269","274/28564",0.00128023591652593,0.0271017683941981,0.0230235975310712,"66240/20193/18669/19699/16511/57816/11517/16846/56188/20266/268345/16854/20855/17918/118454/18436/94045/20304/11472/238161/12257/12805/207911/83433",24
"GO:0061351","GO:0061351","neural precursor cell proliferation","20/1269","212/28564",0.00129741406508413,0.0272273060143639,0.023130244728393,"12316/14725/269344/329559/18128/69539/17279/21335/66993/14371/19242/57754/58198/244667/20419/118454/18121/18053/22422/26934",20
"GO:0055088","GO:0055088","lipid homeostasis","18/1269","182/28564",0.00130297657771526,0.0272273060143639,0.023130244728393,"11807/67885/13123/14077/12391/52377/12623/19659/624219/14377/22433/237636/218203/12257/223920/83433/54219/16891",18
"GO:0019751","GO:0019751","polyol metabolic process","13/1269","111/28564",0.00130691068868947,0.0272273060143639,0.023130244728393,"68393/14725/11517/16846/11677/233549/13115/14635/20698/72562/70059/56727/114663",13
"GO:0034502","GO:0034502","protein localization to chromosome","13/1269","111/28564",0.00130691068868947,0.0272273060143639,0.023130244728393,"76464/384198/12615/68845/18817/12534/71988/22137/70385/68067/20877/67052/67849",13
"GO:0060191","GO:0060191","regulation of lipase activity","11/1269","85/28564",0.00133474200056338,0.0276972154267104,0.0235294439625007,"15559/11807/11517/11812/15461/20616/624219/11818/18673/20304/66968",11
"GO:0034440","GO:0034440","lipid oxidation","14/1269","125/28564",0.00134344012241243,0.0277679552860837,0.0235895391573206,"55990/67885/15108/14077/11409/14080/16846/110826/384783/235674/69183/11686/66968/52538",14
"GO:0055002","GO:0055002","striated muscle cell development","10/1269","73/28564",0.00140779333346748,0.0289839803949187,0.0246225814402547,"13007/21956/17868/98932/12373/12391/21955/16669/11472/18175",10
"GO:0032000","GO:0032000","positive regulation of fatty acid beta-oxidation","4/1269","12/28564",0.00144061568616667,0.0290893552014423,0.0247120998473205,"67885/14080/384783/66968",4
"GO:0033275","GO:0033275","actin-myosin filament sliding","4/1269","12/28564",0.00144061568616667,0.0290893552014423,0.0247120998473205,"21956/17904/216459/21924",4
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/1269","12/28564",0.00144061568616667,0.0290893552014423,0.0247120998473205,"52276/11799/20877/268697",4
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","4/1269","12/28564",0.00144061568616667,0.0290893552014423,0.0247120998473205,"52276/11799/20877/67052",4
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/1269","12/28564",0.00144061568616667,0.0290893552014423,0.0247120998473205,"52276/11799/20877/67052",4
"GO:0006805","GO:0006805","xenobiotic metabolic process","14/1269","126/28564",0.00145089496738533,0.0291846688841876,0.0247930710901861,"14859/94284/55990/14262/14863/13094/384724/27973/14860/235674/11624/18171/100043108/14869",14
"GO:0120254","GO:0120254","olefinic compound metabolic process","17/1269","169/28564",0.00145724971404675,0.0292006144990283,0.0248066172696507,"19225/15496/13118/13119/13117/22417/11576/13094/384724/625249/19659/20698/11686/105387/64385/100043108/14869",17
"GO:1904037","GO:1904037","positive regulation of epithelial cell apoptotic process","7/1269","39/28564",0.00148325957272613,0.0294373066254534,0.0250076928665756,"21939/227753/12822/15368/22433/68545/70445",7
"GO:0031100","GO:0031100","animal organ regeneration","6/1269","29/28564",0.0014970973083802,0.0294373066254534,0.0250076928665756,"11807/20878/12534/15368/18746/11818",6
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","6/1269","29/28564",0.0014970973083802,0.0294373066254534,0.0250076928665756,"215387/52276/54392/11799/20877/268697",6
"GO:1905820","GO:1905820","positive regulation of chromosome separation","6/1269","29/28564",0.0014970973083802,0.0294373066254534,0.0250076928665756,"215387/52276/54392/11799/66156/20877",6
"GO:1990000","GO:1990000","amyloid fibril formation","6/1269","29/28564",0.0014970973083802,0.0294373066254534,0.0250076928665756,"227753/12955/56612/14976/83433/67199",6
"GO:0010959","GO:0010959","regulation of metal ion transport","35/1269","460/28564",0.00150293076085199,0.0294417406510184,0.0250114596768651,"57814/98660/19225/58237/68949/66240/12373/20193/67149/16511/57816/11517/12391/56188/20266/69563/268345/13057/74166/78688/16854/20855/11936/17918/118454/18436/94045/20304/11472/238161/12257/12805/207911/83433/29866",35
"GO:0045214","GO:0045214","sarcomere organization","8/1269","50/28564",0.00151180352833159,0.0295054591960626,0.0250655900979884,"13007/21956/17868/12373/12391/21955/16669/11472",8
"GO:0008016","GO:0008016","regulation of heart contraction","19/1269","200/28564",0.00156040120495551,0.0303411345408017,0.0257755162003763,"57814/17248/21956/98660/17868/66240/12373/20193/16511/23980/12391/56188/20266/14219/74166/20855/17896/238161/223780",19
"GO:0048705","GO:0048705","skeletal system morphogenesis","23/1269","264/28564",0.00171264494418107,0.0331456377032747,0.0281580084107819,"12825/212712/226844/111970/15434/20204/329872/231633/15394/15399/15400/13115/216285/14219/234356/17390/20855/18121/12842/237928/18763/12393/11474",23
"GO:0046456","GO:0046456","icosanoid biosynthetic process","8/1269","51/28564",0.0017243303804151,0.0331456377032747,0.0281580084107819,"66447/19225/19215/13118/13119/13117/23887/20698",8
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","8/1269","51/28564",0.0017243303804151,0.0331456377032747,0.0281580084107819,"99571/14161/20319/20482/15368/78688/16854/12189",8
"GO:0043267","GO:0043267","negative regulation of potassium ion transport","7/1269","40/28564",0.00172988661537091,0.0331456377032747,0.0281580084107819,"57814/66240/12373/16511/12391/11936/11472",7
"GO:0009914","GO:0009914","hormone transport","32/1269","413/28564",0.00175765027763856,0.0335551416640088,0.0285058917755199,"19701/93691/78896/14725/14118/58869/99571/14161/23957/20750/78894/50765/14602/16846/22320/11865/13115/12876/384783/18300/17918/11799/276952/114679/20304/75597/15357/19276/18976/12257/116838/67267",32
"GO:0030500","GO:0030500","regulation of bone mineralization","11/1269","88/28564",0.00177499199872731,0.0337634347583999,0.0286828417185645,"22417/100038882/231633/14371/17313/19242/13115/102657/237928/27047/11474",11
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","6/1269","30/28564",0.00180183609324398,0.0341503230668986,0.0290115125482605,"99571/14161/20319/15368/78688/12189",6
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","14/1269","129/28564",0.00181713733578926,0.034316442492423,0.029152634955468,"19701/50706/71660/13648/16619/16615/18050/18048/16612/78286/13057/17227/276952/223780",14
"GO:0021700","GO:0021700","developmental maturation","30/1269","381/28564",0.00188561447864272,0.0354819928776855,0.0301427977589481,"226844/17926/19701/19225/20878/12075/18128/12259/107995/24047/19699/23980/243547/14602/16846/66144/11677/57754/13198/17390/244667/107993/624219/17918/22433/237928/268697/319504/12393/11474",30
"GO:0051216","GO:0051216","cartilage development","20/1269","219/28564",0.00191472053986875,0.0355953868450577,0.0302391286340871,"12825/212712/15434/20204/20319/13038/55994/16846/17313/15400/14219/234356/20855/66175/18121/12842/22422/18763/12393/210719",20
"GO:0051900","GO:0051900","regulation of mitochondrial depolarization","5/1269","21/28564",0.0019255409264755,0.0355953868450577,0.0302391286340871,"17926/14629/12424/18053/12257",5
"GO:0090050","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","5/1269","21/28564",0.0019255409264755,0.0355953868450577,0.0302391286340871,"19225/68792/23991/15368/240185",5
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/1269","21/28564",0.0019255409264755,0.0355953868450577,0.0302391286340871,"52276/11799/20877/268697/67052",5
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","5/1269","21/28564",0.0019255409264755,0.0355953868450577,0.0302391286340871,"52276/11799/20877/268697/67052",5
"GO:0006959","GO:0006959","humoral immune response","25/1269","299/28564",0.00195336435250582,0.0357633757353567,0.0303818391961316,"14130/67067/67701/277345/18128/14161/17175/12260/12259/24047/100689/57349/56744/71660/109648/232345/21946/16854/17194/20307/18673/56838/71693/18976/83433",25
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","13/1269","116/28564",0.00195430507561436,0.0357633757353567,0.0303818391961316,"11636/18639/74246/16548/56312/18746/14635/11676/56012/18103/78801/11474/56327",13
"GO:0043500","GO:0043500","muscle adaptation","14/1269","130/28564",0.0019550645401995,0.0357633757353567,0.0303818391961316,"17926/227753/18128/12391/21955/232854/13057/78688/21924/17993/238161/11629/74116/11474",14
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","7/1269","41/28564",0.00200719886580118,0.0364787040981992,0.030989527671994,"72119/56742/21335/18817/68953/208092/18763",7
"GO:0090235","GO:0090235","regulation of metaphase plate congression","4/1269","13/28564",0.00200806580654849,0.0364787040981992,0.030989527671994,"52276/11799/54141/20877",4
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","14/1269","131/28564",0.00210155284014815,0.0379574400354903,0.0322457490587213,"72119/68475/56742/16765/73804/12391/23991/80986/67971/12955/70218/66468/14544/56327",14
"GO:0046942","GO:0046942","carboxylic acid transport","29/1269","367/28564",0.00210935588419075,0.0379574400354903,0.0322457490587213,"71781/19225/14725/72401/12904/241877/14077/13118/13119/13117/75750/18669/66437/14080/16846/14411/56018/103098/67903/12623/72267/384783/19659/330962/12424/216974/80879/106407/108114",29
"GO:0019395","GO:0019395","fatty acid oxidation","13/1269","117/28564",0.00211115666483108,0.0379574400354903,0.0322457490587213,"55990/67885/15108/14077/11409/14080/16846/110826/384783/235674/69183/66968/52538",13
"GO:0006635","GO:0006635","fatty acid beta-oxidation","10/1269","77/28564",0.00211929516804111,0.0379737188812826,0.0322595783258134,"67885/15108/11409/14080/16846/110826/384783/235674/66968/52538",10
"GO:0006691","GO:0006691","leukotriene metabolic process","6/1269","31/28564",0.0021513362573438,0.0384167188811393,0.0326359173733107,"66447/13118/13119/13117/23887/64385",6
"GO:0052548","GO:0052548","regulation of endopeptidase activity","29/1269","368/28564",0.00219536262106412,0.0390700127477513,0.0331909060676135,"19225/75083/227753/21857/20713/20319/66437/14080/232345/68845/17314/14219/67184/17751/78688/19186/12955/12424/11799/18436/18053/66222/20701/20700/20702/20704/271047/20715/70186",29
"GO:0045786","GO:0045786","negative regulation of cell cycle","30/1269","385/28564",0.00220648595860094,0.0391353083873477,0.0332463762681087,"76843/66977/19225/13555/12235/20878/56292/107995/52276/70103/93695/56312/18817/68953/12534/70045/22137/67629/118454/70385/11799/12189/68067/20877/268465/268697/26425/12449/67052/100502766",30
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","33/1269","437/28564",0.00227235111461798,0.0401678227331461,0.0341235217885394,"108000/76843/66977/13555/68612/12235/20878/107995/52276/66993/93695/12055/18817/12534/70045/19186/22137/67629/118454/70385/11799/12189/68067/66156/20877/268465/268697/20135/18763/11629/67052/12532/67849",33
"GO:0009110","GO:0009110","vitamin biosynthetic process","5/1269","22/28564",0.00240163056675033,0.0417502002497987,0.0354677891645909,"94284/11677/27973/13115/268756",5
"GO:0035634","GO:0035634","response to stilbenoid","5/1269","22/28564",0.00240163056675033,0.0417502002497987,0.0354677891645909,"15496/13094/15122/17068/108114",5
"GO:0042730","GO:0042730","fibrinolysis","5/1269","22/28564",0.00240163056675033,0.0417502002497987,0.0354677891645909,"99571/14161/56373/12306/11818",5
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","5/1269","22/28564",0.00240163056675033,0.0417502002497987,0.0354677891645909,"67885/14080/384783/69183/66968",5
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","5/1269","22/28564",0.00240163056675033,0.0417502002497987,0.0354677891645909,"57814/66240/16511/12391/20266",5
"GO:0007127","GO:0007127","meiosis I","14/1269","133/28564",0.00242182083644944,0.0419622422157082,0.0356479238632493,"20878/69928/19362/18817/12447/54427/234396/102632837/12442/21973/11799/268465/67052/74377",14
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","18/1269","193/28564",0.00250237614563621,0.043215377515099,0.0367124921366365,"19225/21857/20713/20319/14080/232345/68845/17751/78688/12955/11799/66222/20701/20700/20702/20704/271047/20715",18
"GO:0019318","GO:0019318","hexose metabolic process","22/1269","256/28564",0.0025239272641237,0.0434446496283588,0.0369072642557105,"17978/14118/18639/74246/16548/17448/16846/11677/384783/18113/18746/14635/69183/14377/11676/67880/12409/56012/14120/76282/11474/26358",22
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","17/1269","178/28564",0.00253722821147055,0.0434591324998185,0.0369195677998458,"17926/72119/227753/666244/19241/16765/100952/19240/12391/23991/80986/12955/20259/56612/14976/83433/67199",17
"GO:0009162","GO:0009162","deoxyribonucleoside monophosphate metabolic process","6/1269","32/28564",0.00254960243998935,0.0434591324998185,0.0369195677998458,"21877/18103/50773/64705/381101/14544",6
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","6/1269","32/28564",0.00254960243998935,0.0434591324998185,0.0369195677998458,"11807/67885/14080/384783/11818/66968",6
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","10/1269","79/28564",0.00257034584366116,0.0436709245282236,0.0370994901706433,"14268/13555/12428/15461/12306/20698/18053/268697/17993/70445",10
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","14/1269","134/28564",0.00259643195871764,0.0438304430330148,0.037235004938523,"108000/76843/12428/18669/66993/14235/18817/12534/11799/12189/68067/268697/12532/68431",14
"GO:1905954","GO:1905954","positive regulation of lipid localization","14/1269","134/28564",0.00259643195871764,0.0438304430330148,0.037235004938523,"78896/14077/13118/13119/13117/20750/12623/20288/68680/12306/217258/83433/66968/16891",14
"GO:0015908","GO:0015908","fatty acid transport","13/1269","120/28564",0.00264494732273647,0.0443641324101165,0.0376883867712609,"19225/12904/14077/13118/13119/13117/66437/14080/16846/384783/19659/216974/108114",13
"GO:0046939","GO:0046939","nucleotide phosphorylation","13/1269","120/28564",0.00264494732273647,0.0443641324101165,0.0376883867712609,"11636/18639/74246/16548/56312/18746/14635/11676/56012/18103/78801/11474/56327",13
"GO:0046365","GO:0046365","monosaccharide catabolic process","7/1269","43/28564",0.00266387495515314,0.0445393105559043,0.0378372047770159,"74246/16548/18746/14635/56012/11474/26358",7
"GO:0007144","GO:0007144","female meiosis I","4/1269","14/28564",0.00271306658340956,0.0450746821610765,0.0382920157025527,"20878/12442/67052/74377",4
"GO:0072044","GO:0072044","collecting duct development","4/1269","14/28564",0.00271306658340956,0.0450746821610765,0.0382920157025527,"18128/20750/11677/22422",4
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","22/1269","258/28564",0.00277626993013254,0.0459195653677451,0.0390097641028844,"76843/66977/13555/12235/20878/107995/52276/93695/18817/12534/70045/22137/67629/118454/70385/11799/12189/68067/20877/268465/268697/67052",22
"GO:0051651","GO:0051651","maintenance of location in cell","21/1269","242/28564",0.00278141367370342,0.0459195653677451,0.0390097641028844,"15559/12316/67885/227753/666244/19241/12373/24047/11657/19240/13198/103172/13057/74166/78688/17918/238161/20259/12257/105785/56327",21
"GO:1903533","GO:1903533","regulation of protein targeting","8/1269","55/28564",0.00282061558120725,0.0464207893458874,0.0394355658062205,"11983/66169/66437/23991/15461/78688/330962/15482",8
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","34/1269","461/28564",0.00287380530783408,0.0470014886795294,0.039928883716324,"18639/20319/12017/23980/100952/76571/69871/66437/12391/56312/11812/23991/232854/18817/18768/56513/546049/384783/52033/192653/208092/320472/18121/22433/217303/268373/20238/268697/15357/12257/18546/24066/11474/14869",34
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","34/1269","461/28564",0.00287380530783408,0.0470014886795294,0.039928883716324,"18639/20319/12017/23980/100952/76571/69871/66437/12391/56312/11812/23991/232854/18817/18768/56513/546049/384783/52033/192653/208092/320472/18121/22433/217303/268373/20238/268697/15357/12257/18546/24066/11474/14869",34
"GO:0035930","GO:0035930","corticosteroid hormone secretion","5/1269","23/28564",0.00295774866671055,0.0480748622298154,0.0408407401038051,"19701/78896/114679/18976/12257",5
"GO:0048245","GO:0048245","eosinophil chemotaxis","5/1269","23/28564",0.00295774866671055,0.0480748622298154,0.0408407401038051,"56221/16854/20307/20304/20305",5
