"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051403","GO:0051403","stress-activated MAPK cascade","5/404","54/28905",0.00093768843749734,0.0130476801961839,0.00995839658427407,"332579/14235/11606/52033/12955",5
"GO:0006935","GO:0006935","chemotaxis","16/404","465/28905",0.000944913851627831,0.0130974545457294,0.00999638592069597,"14268/17242/17395/68328/24047/12267/71660/68992/16985/17390/380705/20304/18654/65079/83433/14869",16
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","6/404","81/28905",0.000964534879195873,0.0133180008319738,0.0101647137269104,"12316/17242/18008/233064/118454/18053",6
"GO:0042330","GO:0042330","taxis","16/404","467/28905",0.000988119686448328,0.0135913780626417,0.0103733637581165,"14268/17242/17395/68328/24047/12267/71660/68992/16985/17390/380705/20304/18654/65079/83433/14869",16
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","4/404","32/28905",0.000991986496358413,0.0135924867249111,0.0103742099237483,"14433/17748/100039229/12411",4
"GO:0097529","GO:0097529","myeloid leukocyte migration","11/404","255/28905",0.000996567951366045,0.0136033419977342,0.0103824950066272,"17242/17395/24047/100952/12267/71660/17390/17387/20304/18654/83433",11
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","7/404","112/28905",0.00101902117292448,0.0138571439802988,0.0105762045977768,"17242/20319/14433/11606/100039229/78688/68655",7
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","16/404","470/28905",0.00105606667384189,0.0143067145626128,0.0109193308917992,"17242/12258/245537/229644/242653/23960/109648/52033/102657/12424/20877/65079/16644/83433/18038/14869",16
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","7/404","113/28905",0.0010735128194987,0.0143268067732354,0.0109346658937786,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","7/404","113/28905",0.0010735128194987,0.0143268067732354,0.0109346658937786,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0019364","GO:0019364","pyridine nucleotide catabolic process","7/404","113/28905",0.0010735128194987,0.0143268067732354,0.0109346658937786,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0046031","GO:0046031","ADP metabolic process","7/404","113/28905",0.0010735128194987,0.0143268067732354,0.0109346658937786,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0007076","GO:0007076","mitotic chromosome condensation","3/404","15/28905",0.00108827869794366,0.0144166809063385,0.0110032606360355,"215387/54392/67849",3
"GO:1902101","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","3/404","15/28905",0.00108827869794366,0.0144166809063385,0.0110032606360355,"68612/107995/332110",3
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","6/404","83/28905",0.00109592430221849,0.0144645891358984,0.0110398256914656,"13806/14433/63857/19378/11670/68977",6
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","9/404","182/28905",0.00110317952111137,0.0145070127501459,0.0110722047173816,"13806/14433/12833/100039229/66171/12409/433182/11474/56327",9
"GO:0043651","GO:0043651","linoleic acid metabolic process","4/404","33/28905",0.00111647255216204,0.0146282352637289,0.0111647255216204,"13118/13117/14869/225884",4
"GO:0002027","GO:0002027","regulation of heart rate","7/404","114/28905",0.00113026657911186,0.0147551164327694,0.0112615651882418,"66240/12391/11606/17888/140781/223780/30948",7
"GO:0007517","GO:0007517","muscle organ development","14/404","385/28905",0.00115273317351348,0.0149938843946137,0.0114438003457498,"12825/15284/108000/21956/13346/16905/320502/71960/12833/17888/140781/12955/11474/58859",14
"GO:0031023","GO:0031023","microtubule organizing center organization","8/404","148/28905",0.00117075193958314,0.0151732832603014,0.0115807231568874,"20878/233064/18817/12449/67052/100502766/56327/16551",8
"GO:0014706","GO:0014706","striated muscle tissue development","12/404","301/28905",0.00117954138862326,0.0152322071408543,0.0116256957008191,"108000/21956/16905/12391/12534/11606/17888/140781/19378/268697/17880/74116",12
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","9/404","184/28905",0.00119069145752729,0.0153210836291146,0.0116935290094078,"13806/14433/12833/100039229/66171/12409/433182/11474/56327",9
"GO:0051293","GO:0051293","establishment of spindle localization","5/404","57/28905",0.00119980109296004,0.0153520318435805,0.0117171496522035,"72080/18817/70385/54141/67052",5
"GO:0045926","GO:0045926","negative regulation of growth","11/404","261/28905",0.00120164928914933,0.0153520318435805,0.0117171496522035,"20319/56742/13806/12391/629378/11606/12955/65079/74116/433182/240514",11
"GO:0061351","GO:0061351","neural precursor cell proliferation","10/404","222/28905",0.00121006904730668,0.0154047797157127,0.0117574084738309,"12316/17242/18008/17279/21335/233064/20419/118454/18053/26934",10
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","6/404","85/28905",0.00124061666983655,0.0157378581085273,0.0120116242945306,"320502/12391/17387/244723/11474/58859",6
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","4/404","34/28905",0.00125151008606772,0.0157646358209934,0.0120320618800896,"17242/12267/71660/20304",4
"GO:1904706","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","4/404","34/28905",0.00125151008606772,0.0157646358209934,0.0120320618800896,"11606/12797/58859/14869",4
"GO:0009191","GO:0009191","ribonucleoside diphosphate catabolic process","7/404","117/28905",0.00131475300128407,0.0163535769556923,0.0124815601277429,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0032642","GO:0032642","regulation of chemokine production","7/404","117/28905",0.00131475300128407,0.0163535769556923,0.0124815601277429,"332579/50706/23960/20304/83433/14869/225884",7
"GO:0072526","GO:0072526","pyridine-containing compound catabolic process","7/404","117/28905",0.00131475300128407,0.0163535769556923,0.0124815601277429,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0051382","GO:0051382","kinetochore assembly","3/404","16/28905",0.00132559634933328,0.0163535769556923,0.0124815601277429,"320394/218977/26886",3
"GO:0070141","GO:0070141","response to UV-A","3/404","16/28905",0.00132559634933328,0.0163535769556923,0.0124815601277429,"17395/17390/12954",3
"GO:1905906","GO:1905906","regulation of amyloid fibril formation","3/404","16/28905",0.00132559634933328,0.0163535769556923,0.0124815601277429,"12759/12955/83433",3
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","7/404","118/28905",0.00138121192596044,0.0169233816184232,0.0129164528229748,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","7/404","118/28905",0.00138121192596044,0.0169233816184232,0.0129164528229748,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","14/404","394/28905",0.00143194217171715,0.0174852802600835,0.0133453113962755,"78896/68612/20878/229644/67586/107995/233038/66245/18817/234684/52033/12759/74165/12449",14
"GO:0003300","GO:0003300","cardiac muscle hypertrophy","7/404","119/28905",0.00145026551874176,0.0175893689604153,0.0134247551397041,"227753/16905/12391/11606/17888/140781/74116",7
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","7/404","119/28905",0.00145026551874176,0.0175893689604153,0.0134247551397041,"17395/16905/55948/78688/12424/380705/22654",7
"GO:0009134","GO:0009134","nucleoside diphosphate catabolic process","7/404","120/28905",0.00152198275930388,0.0183970306595991,0.0140411877457665,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0042063","GO:0042063","gliogenesis","14/404","397/28905",0.00153672071367714,0.018512843496983,0.0141295797163603,"12825/17926/14268/252864/17242/245537/236539/12833/11606/12759/118454/83433/70083/30948",14
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","10/404","230/28905",0.00157504254343494,0.0186683907517227,0.0142482982339054,"17926/14268/17242/50706/100952/109648/13144/17387/12842/58859",10
"GO:0006735","GO:0006735","NADH regeneration","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/14433/433182",3
"GO:0007096","GO:0007096","regulation of exit from mitosis","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"68612/11799/67849",3
"GO:0010755","GO:0010755","regulation of plasminogen activation","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/21922/433182",3
"GO:0061621","GO:0061621","canonical glycolysis","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/14433/433182",3
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/14433/433182",3
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/83433/433182",3
"GO:2001267","GO:2001267","regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"17395/227753/432763",3
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","7/404","121/28905",0.00159643341525874,0.0186683907517227,0.0142482982339054,"108000/269582/107976/18817/12534/268697/12532",7
"GO:0050881","GO:0050881","musculoskeletal movement","5/404","61/28905",0.00162891878943321,0.0189864235521598,0.0144910307891136,"12372/12391/71960/140781/11474",5
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","9/404","193/28905",0.00165653872493195,0.0192458706229957,0.014689048887746,"13806/14433/12833/100039229/66171/12409/433182/11474/56327",9
"GO:0071346","GO:0071346","cellular response to type II interferon","7/404","122/28905",0.00167368802628704,0.0193823871431306,0.0147932425549242,"227753/24047/14433/13144/100039229/20304/100042025",7
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","9/404","194/28905",0.00171623121997995,0.0197282597321931,0.0150572233053507,"12235/17395/13806/17390/78688/12759/29813/83433/433182",9
"GO:1903522","GO:1903522","regulation of blood circulation","11/404","273/28905",0.00171642349741652,0.0197282597321931,0.0150572233053507,"21956/98660/66240/12391/56188/17390/11606/17888/140781/223780/30948",11
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","4/404","37/28905",0.00172456969245048,0.0197282597321931,0.0150572233053507,"72080/18817/70385/67052",4
"GO:0050900","GO:0050900","leukocyte migration","14/404","402/28905",0.0017255358094453,0.0197282597321931,0.0150572233053507,"17242/17395/24047/100952/12267/319655/71660/68992/17390/17387/380705/20304/18654/83433",14
"GO:0009314","GO:0009314","response to radiation","15/404","448/28905",0.0017590492991929,0.0200475777273096,0.0153009367612335,"12825/98660/17395/245537/20319/107976/12834/12833/17390/52033/12955/12424/76293/20877/12954",15
"GO:0051897","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","9/404","195/28905",0.00177763457514695,0.0201952788758783,0.0154136668857679,"17926/14268/24047/16369/18048/11606/18053/20304/83433",9
"GO:1903052","GO:1903052","positive regulation of proteolysis involved in protein catabolic process","7/404","124/28905",0.00183689503447658,0.0208026913999083,0.0158772630740247,"20878/107995/21804/66245/18817/12759/83433",7
"GO:0031647","GO:0031647","regulation of protein stability","12/404","318/28905",0.00187102061952679,0.0211225283776766,0.0161213726336585,"20878/227753/16905/280662/14433/18817/100039229/12759/12955/67020/67052/12954",12
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","5/404","63/28905",0.00188132642339213,0.0211722942319051,0.0161593554861894,"12316/107995/22137/332110/12532",5
"GO:1900038","GO:1900038","negative regulation of cellular response to hypoxia","3/404","18/28905",0.00189196034572538,0.0212254301286066,0.0161999104602736,"13806/78688/433182",3
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","9/404","197/28905",0.00190571453351575,0.021255037584629,0.0162225077943965,"17926/227753/18008/56742/12391/54141/332110/30948/56327",9
"GO:0019320","GO:0019320","hexose catabolic process","4/404","38/28905",0.00190644069700572,0.021255037584629,0.0162225077943965,"13806/14433/433182/11474",4
"GO:0046620","GO:0046620","regulation of organ growth","7/404","125/28905",0.00192299222268425,0.0213731952923729,0.0163126894432038,"15284/12391/12534/11606/17888/268697/74116",7
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","6/404","93/28905",0.00197005326571426,0.0218286766170191,0.0166603270001762,"72119/56742/12391/80986/22153/56327",6
"GO:0009411","GO:0009411","response to UV","8/404","161/28905",0.00199599904217851,0.0220481124966796,0.0168278073094435,"17395/12834/12833/17390/52033/76293/20877/12954",8
"GO:0010665","GO:0010665","regulation of cardiac muscle cell apoptotic process","5/404","64/28905",0.00201772722454036,0.0221598964063918,0.0169131242767447,"17242/20319/11606/78688/68655",5
"GO:0018209","GO:0018209","peptidyl-serine modification","12/404","321/28905",0.00202209547629154,0.0221598964063918,0.0169131242767447,"215303/20878/20319/13175/269582/18817/12534/83984/11606/52033/22137/108760",12
"GO:0007160","GO:0007160","cell-matrix adhesion","10/404","238/28905",0.00202463677473441,0.0221598964063918,0.0169131242767447,"12825/17926/14268/50706/100952/13144/11606/17387/11474/58859",10
"GO:0048738","GO:0048738","cardiac muscle tissue development","11/404","280/28905",0.00209174513798947,0.0225531435924765,0.0172132627976005,"21956/16905/12391/12534/11606/17888/140781/19378/268697/17880/74116",11
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","13/404","366/28905",0.00209807290148214,0.0225531435924765,0.0172132627976005,"12372/98660/17395/16819/66240/245537/12391/56188/78688/118454/75607/83433/30948",13
"GO:0006734","GO:0006734","NADH metabolic process","4/404","39/28905",0.00210116451084515,0.0225531435924765,0.0172132627976005,"13806/14433/12409/433182",4
"GO:0046329","GO:0046329","negative regulation of JNK cascade","4/404","39/28905",0.00210116451084515,0.0225531435924765,0.0172132627976005,"20319/54612/14869/225884",4
"GO:0032602","GO:0032602","chemokine production","7/404","127/28905",0.00210454125445115,0.0225531435924765,0.0172132627976005,"332579/50706/23960/20304/83433/14869/225884",7
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","7/404","127/28905",0.00210454125445115,0.0225531435924765,0.0172132627976005,"14268/17395/12428/11606/18053/268697/70445",7
"GO:0048477","GO:0048477","oogenesis","7/404","127/28905",0.00210454125445115,0.0225531435924765,0.0172132627976005,"12316/56436/17242/20878/54204/56739/268697",7
"GO:0045927","GO:0045927","positive regulation of growth","12/404","323/28905",0.0021282566346142,0.0227394086853125,0.0173554261275087,"15284/14268/14239/20319/55948/20981/12534/11606/17387/268697/12954/11474",12
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","10/404","240/28905",0.00215182516114641,0.0228871350800651,0.0174681755207182,"72080/227753/16905/73804/24047/54204/18817/70385/54141/67052",10
"GO:0032964","GO:0032964","collagen biosynthetic process","5/404","65/28905",0.00216120857719834,0.0228871350800651,0.0174681755207182,"14268/12831/100952/52377/12842",5
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","5/404","65/28905",0.00216120857719834,0.0228871350800651,0.0174681755207182,"17395/78600/192192/78388/11606",5
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","7/404","128/28905",0.00220014206165032,0.023230911768602,0.0177305566144761,"13118/13117/16890/94180/17001/14869/225884",7
"GO:0007614","GO:0007614","short-term memory","3/404","19/28905",0.00222356444749346,0.0232728757040861,0.0177625847992189,"17242/16819/20317",3
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","3/404","19/28905",0.00222356444749346,0.0232728757040861,0.0177625847992189,"78896/68612/107995",3
"GO:0090175","GO:0090175","regulation of establishment of planar polarity","3/404","19/28905",0.00222356444749346,0.0232728757040861,0.0177625847992189,"72080/20319/54612",3
"GO:0030595","GO:0030595","leukocyte chemotaxis","10/404","242/28905",0.00228536900350266,0.0237343341506845,0.018114784282138,"17242/17395/24047/12267/71660/68992/17390/380705/20304/18654",10
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","4/404","40/28905",0.00230919213591096,0.0237343341506845,0.018114784282138,"269582/107976/18817/12534",4
"GO:0046365","GO:0046365","monosaccharide catabolic process","4/404","40/28905",0.00230919213591096,0.0237343341506845,0.018114784282138,"13806/14433/433182/11474",4
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","4/404","40/28905",0.00230919213591096,0.0237343341506845,0.018114784282138,"72119/56742/21335/18817",4
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","4/404","40/28905",0.00230919213591096,0.0237343341506845,0.018114784282138,"98660/12391/56188/30948",4
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","5/404","66/28905",0.00231198331788834,0.0237343341506845,0.018114784282138,"17395/16905/55948/78688/12424",5
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","6/404","96/28905",0.00231393229881325,0.0237343341506845,0.018114784282138,"20878/107995/21804/66245/18817/12759",6
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","10/404","243/28905",0.00235459501555054,0.0240826099881095,0.0183805992666908,"16819/20319/16905/22163/13144/11606/78688/16691/14869/225884",10
"GO:1904062","GO:1904062","regulation of monoatomic cation transmembrane transport","12/404","328/28905",0.00241373735557207,0.0246173781434765,0.0187887510064417,"12372/98660/17395/16819/66240/12391/56188/78688/118454/75607/83433/30948",12
"GO:0010662","GO:0010662","regulation of striated muscle cell apoptotic process","5/404","67/28905",0.0024702648448443,0.0251225234928924,0.0191742936965251,"17242/20319/11606/78688/68655",5
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","4/404","41/28905",0.00253097036157463,0.0256671853052343,0.0195899965839392,"72080/18817/70385/67052",4
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate","3/404","20/28905",0.00258903584201882,0.0261820807685847,0.0199829808651593,"13806/14433/433182",3
"GO:0043405","GO:0043405","regulation of MAP kinase activity","8/404","168/28905",0.00259956716536798,0.0262147363024467,0.0200079045873827,"20319/24047/12391/11606/12411/54612/14869/225884",8
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","5/404","68/28905",0.00263626697778933,0.0264363085202897,0.0201770154165999,"332579/14235/11606/52033/12955",5
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","5/404","68/28905",0.00263626697778933,0.0264363085202897,0.0201770154165999,"17242/24047/12267/71660/20304",5
"GO:0048588","GO:0048588","developmental cell growth","11/404","289/28905",0.00266960130498788,0.0266960130498788,0.0203752300157849,"14268/20878/245537/50706/13175/12391/20981/11606/20415/65079/74116",11
"GO:0034767","GO:0034767","positive regulation of monoatomic ion transmembrane transport","8/404","169/28905",0.00269630939581342,0.0267396429032326,0.0204085296810187,"12372/16819/66240/245537/56188/118454/75607/83433",8
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","8/404","169/28905",0.00269630939581342,0.0267396429032326,0.0204085296810187,"16819/14235/11606/12955/56321/18053/22654/66968",8
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","8/404","169/28905",0.00269630939581342,0.0267396429032326,0.0204085296810187,"20319/16905/22163/13144/11606/78688/14869/225884",8
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","4/404","42/28905",0.00276694133254094,0.027364516208876,0.0208854524825405,"404710/68328/68743/26934",4
"GO:0030010","GO:0030010","establishment of cell polarity","8/404","170/28905",0.00279584107179203,0.0275079451803612,0.0209949219482422,"72080/227753/16905/24047/18817/70385/54141/67052",8
"GO:0060326","GO:0060326","cell chemotaxis","12/404","334/28905",0.00279676879967461,0.0275079451803612,0.0209949219482422,"17242/17395/68328/24047/12267/71660/68992/17390/380705/20304/18654/14869",12
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","14/404","426/28905",0.00292101494507522,0.0286514853902187,0.0218677075123118,"15284/17242/20319/404710/55948/68992/12822/19378/20317/11799/18053/20304/18654/18140",14
"GO:0010001","GO:0010001","glial cell differentiation","11/404","293/28905",0.0029647430333234,0.0289400137417379,0.0220879213516329,"17926/252864/17242/245537/236539/12833/11606/12759/83433/70083/30948",11
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","7/404","135/28905",0.00296655294065726,0.0289400137417379,0.0220879213516329,"12316/17242/18008/233064/20419/118454/18053",7
"GO:0010656","GO:0010656","negative regulation of muscle cell apoptotic process","5/404","70/28905",0.00299228961763953,0.0291119775808291,0.0222191695185158,"17242/20319/14433/100039229/78688",5
"GO:0000725","GO:0000725","recombinational repair","8/404","172/28905",0.00300349060090095,0.0291419763709038,0.0222420655309962,"17215/69885/66233/75317/17218/234396/56739/217216",8
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","6/404","102/28905",0.00313501398963546,0.0302545704913745,0.0230912320741967,"17242/20319/629378/21804/11606/12842",6
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","6/404","102/28905",0.00313501398963546,0.0302545704913745,0.0230912320741967,"20319/16905/22163/78688/14869/225884",6
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","10/404","253/28905",0.00314381209682468,0.0302581378756049,0.0230939548131357,"12316/17242/20319/192199/629378/13144/67020/12842/75607/54612",10
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","5/404","71/28905",0.0031827386318182,0.0304694178352729,0.0232552102698183,"17242/50706/20195/11606/20304",5
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","5/404","71/28905",0.0031827386318182,0.0304694178352729,0.0232552102698183,"17395/78600/192192/78388/11606",5
"GO:0006090","GO:0006090","pyruvate metabolic process","7/404","137/28905",0.0032191113392437,0.0307356641167151,0.0234584177381057,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0051647","GO:0051647","nucleus localization","4/404","44/28905",0.00328320443672234,0.0311817564228392,0.0237988893032254,"16905/21335/12391/30948",4
"GO:1904645","GO:1904645","response to amyloid-beta","4/404","44/28905",0.00328320443672234,0.0311817564228392,0.0237988893032254,"17395/17390/18053/83433",4
"GO:0010659","GO:0010659","cardiac muscle cell apoptotic process","5/404","72/28905",0.00338176499786725,0.0320330774204312,0.0244486440479057,"17242/20319/11606/78688/68655",5
"GO:0019677","GO:0019677","NAD catabolic process","3/404","22/28905",0.00342592678800278,0.0321124730259268,0.0245092412509859,"13806/14433/433182",3
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","3/404","22/28905",0.00342592678800278,0.0321124730259268,0.0245092412509859,"13806/83433/433182",3
"GO:0061760","GO:0061760","antifungal innate immune response","3/404","22/28905",0.00342592678800278,0.0321124730259268,0.0245092412509859,"332579/71660/619548",3
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","3/404","22/28905",0.00342592678800278,0.0321124730259268,0.0245092412509859,"13806/83433/433182",3
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","12/404","343/28905",0.0034626006421964,0.0323717091288674,0.0247070983323389,"14268/252864/332579/24047/100952/109648/20304/75607/83433/11475/14869/225884",12
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","9/404","216/28905",0.00352753050361654,0.0328930766441127,0.0251050222854788,"332579/24047/100689/23960/12759/83433/18038/14869/225884",9
"GO:0006302","GO:0006302","double-strand break repair","11/404","300/28905",0.00354408957689128,0.0329618693809319,0.0251575270483992,"17215/69885/66233/107976/14235/18817/75317/17218/234396/56739/67849",11
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","6/404","105/28905",0.00361884940123175,0.0335702050398501,0.0256218278020026,"20878/107995/66245/18817/12759/83433",6
"GO:0021782","GO:0021782","glial cell development","7/404","140/28905",0.00362832579992013,0.0335713650044156,0.0256227131231473,"17926/17242/236539/12833/11606/12759/83433",7
"GO:0001503","GO:0001503","ossification","15/404","487/28905",0.00385600840937425,0.0354538735982246,0.0270595024120154,"17926/17242/20319/16905/68777/12843/69121/12833/17390/17387/102657/21922/12842/12411/11474",15
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","9/404","219/28905",0.00386096242455136,0.0354538735982246,0.0270595024120154,"332579/24047/100689/23960/12759/83433/18038/14869/225884",9
"GO:0010830","GO:0010830","regulation of myotube differentiation","4/404","46/28905",0.00386141074565621,0.0354538735982246,0.0270595024120154,"320502/12391/17387/11474",4
"GO:0035930","GO:0035930","corticosteroid hormone secretion","3/404","23/28905",0.00389935533371769,0.0356200652622049,0.0271863450747748,"78896/11606/114679",3
"GO:0043501","GO:0043501","skeletal muscle adaptation","3/404","23/28905",0.00389935533371769,0.0356200652622049,0.0271863450747748,"17926/140781/11474",3
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","15/404","488/28905",0.00392905860722599,0.0358003055836074,0.0273239101111655,"67273/84682/13806/64059/23960/14433/12534/12833/100039229/66171/268697/18654/433182/11474/56327",15
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","14/404","441/28905",0.00396531292511342,0.0359075818926387,0.027405786737,"67273/98660/13806/64059/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",14
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","6/404","107/28905",0.00397083844328066,0.0359075818926387,0.027405786737,"17242/50706/20195/11606/20304/14869",6
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","6/404","107/28905",0.00397083844328066,0.0359075818926387,0.027405786737,"20319/68777/100952/69121/11606/18053",6
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","10/404","262/28905",0.00402225971298974,0.036191193677947,0.027622248099603,"16819/14235/12833/11606/12955/56321/18053/22654/66968/12411",10
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","5/404","75/28905",0.00403244497804424,0.036191193677947,0.027622248099603,"17242/20319/11606/78688/68655",5
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","5/404","75/28905",0.00403244497804424,0.036191193677947,0.027622248099603,"20878/107995/66245/18817/12759",5
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","6/404","108/28905",0.00415604010453665,0.0372074413348792,0.0283978800160359,"12316/20319/192199/13144/12842/75607",6
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","11/404","308/28905",0.00431367167575021,0.0384426062888626,0.0293405964433102,"12316/17242/20319/192199/629378/12833/13144/67020/12842/75607/54612",11
"GO:0032640","GO:0032640","tumor necrosis factor production","9/404","223/28905",0.00434336896515883,0.0384426062888626,0.0293405964433102,"332579/24047/100689/23960/12759/83433/18038/14869/225884",9
"GO:0044282","GO:0044282","small molecule catabolic process","12/404","353/28905",0.00434677268927781,0.0384426062888626,0.0293405964433102,"19703/13806/64059/14433/16890/257633/26912/66968/68977/12411/433182/11474",12
"GO:0019226","GO:0019226","transmission of nerve impulse","6/404","109/28905",0.00434754823211092,0.0384426062888626,0.0293405964433102,"98660/242653/71960/12833/11606/108015",6
"GO:2001252","GO:2001252","positive regulation of chromosome organization","6/404","109/28905",0.00434754823211092,0.0384426062888626,0.0293405964433102,"215387/12235/54392/12534/20877/332110",6
"GO:0031579","GO:0031579","membrane raft organization","3/404","24/28905",0.00441067318111917,0.0386202846834581,0.0294762061372355,"227753/12391/12833",3
"GO:0051900","GO:0051900","regulation of mitochondrial depolarization","3/404","24/28905",0.00441067318111917,0.0386202846834581,0.0294762061372355,"17926/12424/18053",3
"GO:1901380","GO:1901380","negative regulation of potassium ion transmembrane transport","3/404","24/28905",0.00441067318111917,0.0386202846834581,0.0294762061372355,"66240/12391/30948",3
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","3/404","24/28905",0.00441067318111917,0.0386202846834581,0.0294762061372355,"13806/83433/433182",3
"GO:0051216","GO:0051216","cartilage development","9/404","224/28905",0.00447101360714461,0.0390533791962266,0.0298067573809641,"12825/269120/17242/20204/20319/69121/12833/12842/12411",9
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","5/404","77/28905",0.00451302687287002,0.0393212208876705,0.030011182515938,"12428/12267/20877/332110/214901",5
