"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1990000","GO:1990000","amyloid fibril formation","6/1061","30/28905",0.000672043457650901,0.0156225274712049,0.013629048290758,"227753/12955/56612/14976/83433/67199",6
"GO:0055074","GO:0055074","calcium ion homeostasis","26/1061","354/28905",0.000690960494851875,0.0159835420353235,0.013943996364116,"15559/67885/21939/12373/65959/24047/20750/14371/66437/70103/109648/12391/56188/13115/13198/13057/244667/74166/78688/20855/56506/20307/18436/20304/69029/14297",26
"GO:0019227","GO:0019227","neuronal action potential propagation","4/1061","12/28905",0.000705490047693091,0.016005805457037,0.013963418909553,"98660/242653/20266/319504",4
"GO:0033275","GO:0033275","actin-myosin filament sliding","4/1061","12/28905",0.000705490047693091,0.016005805457037,0.013963418909553,"21956/17904/216459/21924",4
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/1061","12/28905",0.000705490047693091,0.016005805457037,0.013963418909553,"52276/11799/20877/67052",4
"GO:0098870","GO:0098870","action potential propagation","4/1061","12/28905",0.000705490047693091,0.016005805457037,0.013963418909553,"98660/242653/20266/319504",4
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","20/1061","244/28905",0.000730237895161114,0.0164880030012694,0.0143840866682202,"76843/66977/12235/76464/107995/52276/434175/18817/12534/22137/67629/118454/70385/11799/12189/68067/20877/268465/268697/67052",20
"GO:0052547","GO:0052547","regulation of peptidase activity","30/1061","434/28905",0.0007584210015359,0.0170428033630853,0.0148680929173278,"11905/19225/75083/67701/227753/21857/20713/20319/13038/20731/23980/66437/14080/52377/68845/17314/67866/67184/78688/16426/19186/12955/78709/11799/18436/18053/66222/20715/70186/74116",30
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","15/1061","159/28905",0.000793685828433678,0.0177507271297561,0.0154856835869499,"72119/56742/16765/21335/12391/23991/18817/68953/80986/56419/208092/54141/66468/14544/56327",15
"GO:0009166","GO:0009166","nucleotide catabolic process","16/1061","176/28905",0.000806929585735626,0.0178943363948342,0.0156109678991304,"18639/74246/16548/56312/66422/12833/18746/14635/11676/56012/50773/64705/381101/11474/14544/56327",16
"GO:0009162","GO:0009162","deoxyribonucleoside monophosphate metabolic process","6/1061","31/28905",0.000807690962513179,0.0178943363948342,0.0156109678991304,"21877/18103/50773/64705/381101/14544",6
"GO:0032886","GO:0032886","regulation of microtubule-based process","21/1061","266/28905",0.000884306706237013,0.0195002025548246,0.0170119209448744,"72119/56742/16765/21335/69871/12391/23991/18817/68953/80986/68270/56419/235180/208092/54141/26425/12449/100502766/66468/14544/56327",21
"GO:0046031","GO:0046031","ADP metabolic process","12/1061","113/28905",0.000923218496019568,0.0202635724777504,0.0176778826826562,"11636/18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",12
"GO:0007062","GO:0007062","sister chromatid cohesion","8/1061","56/28905",0.000954719748370152,0.0208579745025868,0.0181964373093356,"12235/56292/107995/110033/71988/72107/72415/67849",8
"GO:1902751","GO:1902751","positive regulation of cell cycle G2/M phase transition","6/1061","32/28905",0.000963515095044811,0.0209531231959284,0.0182794447573139,"76843/66993/434175/12534/268697/12532",6
"GO:0051307","GO:0051307","meiotic chromosome separation","4/1061","13/28905",0.000989525186815843,0.0212253152571998,0.0185169043331902,"215387/76464/22137/21973",4
"GO:0060192","GO:0060192","negative regulation of lipase activity","4/1061","13/28905",0.000989525186815843,0.0212253152571998,0.0185169043331902,"11807/11812/624219/66968",4
"GO:0090306","GO:0090306","meiotic spindle assembly","4/1061","13/28905",0.000989525186815843,0.0212253152571998,0.0185169043331902,"12316/20878/12442/67052",4
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","13/1061","130/28905",0.00101375533508103,0.0216424337954547,0.0188807973531465,"11636/18639/74246/16548/56312/12833/18746/14635/11676/56012/20135/11474/56327",13
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","9/1061","70/28905",0.00101953731869866,0.0216424337954547,0.0188807973531465,"24047/56744/56221/23991/12777/20307/20304/20305/83433",9
"GO:0090224","GO:0090224","regulation of spindle organization","7/1061","44/28905",0.00102848466493765,0.0216424337954547,0.0188807973531465,"72119/56742/21335/18817/68953/208092/54141",7
"GO:0048245","GO:0048245","eosinophil chemotaxis","5/1061","22/28905",0.00103190243779981,0.0216424337954547,0.0188807973531465,"56221/16854/20307/20304/20305",5
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","5/1061","22/28905",0.00103190243779981,0.0216424337954547,0.0188807973531465,"57814/66240/16511/12391/20266",5
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","13/1061","131/28905",0.00108842056419458,0.0226573213797604,0.0197661823794611,"19701/50706/71660/13648/16619/16615/18050/18048/16612/13057/17227/276952/223780",13
"GO:0072523","GO:0072523","purine-containing compound catabolic process","15/1061","164/28905",0.00108989445925103,0.0226573213797604,0.0197661823794611,"18639/74246/16548/17766/56312/12833/18746/14635/11676/56012/50773/381101/11474/14544/56327",15
"GO:0009394","GO:0009394","2'-deoxyribonucleotide metabolic process","7/1061","45/28905",0.00117986551201206,0.024313473149279,0.0212110044471577,"66422/18103/50773/20135/64705/381101/14544",7
"GO:0019692","GO:0019692","deoxyribose phosphate metabolic process","7/1061","45/28905",0.00117986551201206,0.024313473149279,0.0212110044471577,"66422/18103/50773/20135/64705/381101/14544",7
"GO:0006690","GO:0006690","icosanoid metabolic process","14/1061","149/28905",0.00121646030441126,0.024958592071812,0.0217738043503545,"66447/19225/19215/13118/13119/13117/67103/23887/625249/20698/11686/64385/100043108/14869",14
"GO:0032507","GO:0032507","maintenance of protein location in cell","9/1061","72/28905",0.00125024830390785,0.0255407867798318,0.0222817093487519,"227753/666244/19241/19240/103172/20259/12257/105785/56327",9
"GO:0032095","GO:0032095","regulation of response to food","5/1061","23/28905",0.00127901705211058,0.0259042123129178,0.0225987607445425,"66208/14118/109648/17751/12424",5
"GO:0035930","GO:0035930","corticosteroid hormone secretion","5/1061","23/28905",0.00127901705211058,0.0259042123129178,0.0225987607445425,"19701/78896/114679/18976/12257",5
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","16/1061","184/28905",0.00129356549458642,0.0260869041408262,0.0227581405727733,"18639/74246/16548/56312/66422/12833/18746/14635/11676/56012/50773/64705/381101/11474/14544/56327",16
"GO:0035929","GO:0035929","steroid hormone secretion","6/1061","34/28905",0.0013434906561324,0.0266491846895364,0.0232486725155368,"19701/78896/20750/114679/18976/12257",6
"GO:0007144","GO:0007144","female meiosis I","4/1061","14/28905",0.0013452621910636,0.0266491846895364,0.0232486725155368,"20878/12442/67052/74377",4
"GO:0090235","GO:0090235","regulation of metaphase plate congression","4/1061","14/28905",0.0013452621910636,0.0266491846895364,0.0232486725155368,"52276/11799/54141/20877",4
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","12/1061","118/28905",0.00134968322542895,0.0266491846895364,0.0232486725155368,"11636/18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",12
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","12/1061","118/28905",0.00134968322542895,0.0266491846895364,0.0232486725155368,"11636/18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",12
"GO:0010959","GO:0010959","regulation of metal ion transport","29/1061","431/28905",0.00138924555413293,0.0273160407081388,0.0238304357991838,"57814/98660/19225/58237/68949/66240/12373/67149/16511/57816/11517/12391/56188/20266/69563/13057/74166/78688/16854/20855/11936/118454/18436/94045/20304/11472/12257/12805/83433",29
"GO:0007098","GO:0007098","centrosome cycle","13/1061","135/28905",0.00143458153516364,0.0280660856197794,0.0244847728352254,"20878/69871/18817/68953/56513/68026/12189/26425/72415/12449/67052/100502766/56327",13
"GO:0030500","GO:0030500","regulation of bone mineralization","10/1061","88/28905",0.00143928644203997,0.0280660856197794,0.0244847728352254,"22417/100038882/231633/14371/17313/19242/13115/102657/237928/11474",10
"GO:0006473","GO:0006473","protein acetylation","8/1061","60/28905",0.00151193364308649,0.0293613780317907,0.0256147822313678,"56292/68917/56312/14533/100503924/71988/20698/72107",8
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","13/1061","136/28905",0.00153410019281287,0.0294385592769823,0.0256821149289608,"11636/18639/74246/16548/56312/12833/18746/14635/11676/56012/20135/11474/56327",13
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","7/1061","47/28905",0.00153462292480136,0.0294385592769823,0.0256821149289608,"66422/18103/50773/20135/64705/381101/14544",7
"GO:0140236","GO:0140236","translation at presynapse","7/1061","47/28905",0.00153462292480136,0.0294385592769823,0.0256821149289608,"66489/19951/22186/19944/67115/26961/54217",7
"GO:0033617","GO:0033617","mitochondrial cytochrome c oxidase assembly","5/1061","24/28905",0.00156721851601574,0.0295494554048664,0.0257788603938016,"68033/100503890/66487/66379/66836",5
"GO:0051900","GO:0051900","regulation of mitochondrial depolarization","5/1061","24/28905",0.00156721851601574,0.0295494554048664,0.0257788603938016,"17926/11657/12424/18053/12257",5
"GO:0099625","GO:0099625","ventricular cardiac muscle cell membrane repolarization","5/1061","24/28905",0.00156721851601574,0.0295494554048664,0.0257788603938016,"57814/66240/16511/12391/20266",5
"GO:0043267","GO:0043267","negative regulation of potassium ion transport","6/1061","35/28905",0.00157171292787062,0.0295494554048664,0.0257788603938016,"57814/66240/12373/16511/12391/11472",6
"GO:0060306","GO:0060306","regulation of membrane repolarization","6/1061","35/28905",0.00157171292787062,0.0295494554048664,0.0257788603938016,"57814/66240/12373/16511/12391/20266",6
"GO:0015850","GO:0015850","organic hydroxy compound transport","23/1061","317/28905",0.00160217813712318,0.0298841052532976,0.0260708079645882,"19701/11807/78896/80976/20750/11812/20288/16854/20618/330962/12306/80879/114679/217303/18436/18976/12257/223920/18546/106407/83433/54219/16891",23
"GO:1901342","GO:1901342","regulation of vasculature development","23/1061","317/28905",0.00160217813712318,0.0298841052532976,0.0260708079645882,"329278/21939/20319/20193/22417/100952/56221/19242/11489/16854/18746/20698/12189/20692/18053/20304/18654/105940408/223780/109901/12741/56299/68545",23
"GO:0051302","GO:0051302","regulation of cell division","16/1061","188/28905",0.00161766741387155,0.0300542225435427,0.0262192178021203,"15559/12316/20878/20319/52276/19242/23991/18817/67903/70045/11799/20877/70218/18654/26934/19348",16
"GO:0006090","GO:0006090","pyruvate metabolic process","13/1061","137/28905",0.00163927357959637,0.0303362040082951,0.0264652176255992,"18639/74246/16548/16832/56312/12833/18746/14635/11676/80879/56012/11474/56327",13
"GO:0006096","GO:0006096","glycolytic process","11/1061","105/28905",0.0016596934610366,0.0305941150102801,0.026690218446193,"18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",11
"GO:0010038","GO:0010038","response to metal ion","23/1061","318/28905",0.00166878868660605,0.0306420770898598,0.0267320604272631,"21956/14268/98660/80976/11898/227753/67860/19415/16548/50765/13115/17751/17750/17748/15209/21924/17967/56012/94045/12925/22042/114663/14297",23
"GO:0060191","GO:0060191","regulation of lipase activity","8/1061","61/28905",0.00168510961344933,0.0308218304878582,0.0268888767776432,"15559/11807/11812/15461/624219/18673/20304/66968",8
"GO:0030501","GO:0030501","positive regulation of bone mineralization","7/1061","48/28905",0.0017405699594271,0.0313740703642172,0.0273706492665604,"22417/100038882/231633/14371/19242/102657/11474",7
"GO:0140241","GO:0140241","translation at synapse","7/1061","48/28905",0.0017405699594271,0.0313740703642172,0.0273706492665604,"66489/19951/22186/19944/67115/26961/54217",7
"GO:0140242","GO:0140242","translation at postsynapse","7/1061","48/28905",0.0017405699594271,0.0313740703642172,0.0273706492665604,"66489/19951/22186/19944/67115/26961/54217",7
"GO:0009636","GO:0009636","response to toxic substance","13/1061","138/28905",0.00175034439733399,0.0313740703642172,0.0273706492665604,"14859/11898/21743/56312/20266/12833/21672/17751/17750/17748/118454/20304/26358",13
"GO:0001558","GO:0001558","regulation of cell growth","30/1061","458/28905",0.00175233606309016,0.0313740703642172,0.0273706492665604,"14268/22403/20319/12904/83409/56742/21923/19415/68567/12391/23991/13115/67866/67184/13057/17751/244667/12955/20698/11858/12189/18673/109075/26425/27281/20357/381101/74116/14297/240514",30
"GO:0006457","GO:0006457","protein folding","15/1061","172/28905",0.00175519274764851,0.0313740703642172,0.0273706492665604,"15504/52838/12017/69253/12955/14230/73635/12467/268373/56612/14976/69191/67199/56327/14227",15
"GO:0009261","GO:0009261","ribonucleotide catabolic process","14/1061","155/28905",0.00177265909178236,0.0315667103929092,0.0275387078767062,"18639/74246/16548/56312/12833/18746/14635/11676/56012/50773/64705/11474/14544/56327",14
"GO:0035933","GO:0035933","glucocorticoid secretion","4/1061","15/28905",0.00178145393642391,0.0316040643834001,0.0275712953911907,"78896/114679/18976/12257",4
"GO:1902410","GO:1902410","mitotic cytokinetic process","5/1061","25/28905",0.00190041497319496,0.0335882331779288,0.0293022785734889,"404710/68953/208092/19348/74107",5
"GO:0070167","GO:0070167","regulation of biomineral tissue development","11/1061","107/28905",0.00193225093354069,0.0340234781917109,0.0296819850788596,"22417/100038882/231633/14371/17313/19242/13115/102657/237928/66695/11474",11
"GO:0085029","GO:0085029","extracellular matrix assembly","7/1061","49/28905",0.00196734119705498,0.0343847522551943,0.0299971595387214,"12825/16780/100952/12843/12833/14230/76293",7
"GO:1903115","GO:1903115","regulation of actin filament-based movement","7/1061","49/28905",0.00196734119705498,0.0343847522551943,0.0299971595387214,"21956/98660/12373/12391/56188/20855/21924",7
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","13/1061","140/28905",0.00199118057112932,0.0346729930448682,0.0302486199793621,"66447/19225/19215/13118/13119/13117/67103/625249/20698/11686/64385/100043108/14869",13
"GO:1905952","GO:1905952","regulation of lipid localization","16/1061","192/28905",0.00200733956282619,0.0348258654300617,0.0303819854110418,"19701/11807/78896/14077/20750/66437/11812/20288/68680/12306/18976/12257/83433/66968/16891/14297",16
"GO:0051651","GO:0051651","maintenance of location in cell","19/1061","247/28905",0.00204494033857475,0.035348254423935,0.0308377160754419,"15559/12316/67885/227753/666244/19241/12373/65959/24047/19240/13198/103172/13057/74166/78688/20259/12257/105785/56327",19
"GO:0043457","GO:0043457","regulation of cellular respiration","8/1061","63/28905",0.0020783076293578,0.0357939186238667,0.0312265122490141,"56312/12865/102060/66148/12866/67267/11474/56327",8
"GO:0032104","GO:0032104","regulation of response to extracellular stimulus","6/1061","37/28905",0.00211526061277539,0.0361432441891252,0.0315312628731931,"66208/14118/109648/13115/17751/12424",6
"GO:0032107","GO:0032107","regulation of response to nutrient levels","6/1061","37/28905",0.00211526061277539,0.0361432441891252,0.0315312628731931,"66208/14118/109648/13115/17751/12424",6
"GO:0006195","GO:0006195","purine nucleotide catabolic process","14/1061","158/28905",0.00212156784072635,0.0361432441891252,0.0315312628731931,"18639/74246/16548/56312/12833/18746/14635/11676/56012/50773/381101/11474/14544/56327",14
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","10/1061","93/28905",0.0021870903709418,0.0371254656851596,0.0323881500975138,"72119/56742/16765/12391/23991/80986/56419/66468/14544/56327",10
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","16/1061","194/28905",0.00222982004194559,0.0377151282363485,0.0329025700209364,"19225/269344/12235/68949/67397/76571/66437/56312/13198/67184/17390/78688/268373/60530/83433/15201",16
"GO:0046032","GO:0046032","ADP catabolic process","11/1061","109/28905",0.002240152739147,0.037754574200124,0.0329369825669321,"18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",11
"GO:0046386","GO:0046386","deoxyribose phosphate catabolic process","5/1061","26/28905",0.00228257342131174,0.0380617101596116,0.0332049270996846,"66422/50773/64705/381101/14544",5
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","5/1061","26/28905",0.00228257342131174,0.0380617101596116,0.0332049270996846,"18639/74246/18746/14635/56012",5
"GO:0099623","GO:0099623","regulation of cardiac muscle cell membrane repolarization","5/1061","26/28905",0.00228257342131174,0.0380617101596116,0.0332049270996846,"57814/66240/16511/12391/20266",5
"GO:0035825","GO:0035825","homologous recombination","8/1061","64/28905",0.00230020368267371,0.0381948393094736,0.0333210685893201,"69928/19362/234396/102632837/21973/12189/268465/74377",8
"GO:0061952","GO:0061952","midbody abscission","4/1061","16/28905",0.00230674490425937,0.0381948393094736,0.0333210685893201,"68953/208092/19348/74107",4
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","15/1061","177/28905",0.00232209808959171,0.0383146184782633,0.0334255635936444,"17926/72119/227753/666244/19241/16765/19240/12391/23991/80986/56419/20259/26425/12449/100502766",15
"GO:0010466","GO:0010466","negative regulation of peptidase activity","19/1061","251/28905",0.00244998272738694,0.0402838623363727,0.0351435263040906,"11905/19225/67701/21857/20713/20319/20731/23980/14080/68845/67866/78688/16426/12955/78709/11799/66222/20715/74116",19
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis","23/1061","328/28905",0.00247564986510279,0.0405645545604864,0.0353884013977231,"15559/67885/21939/12373/65959/24047/20750/14371/66437/109648/12391/56188/13198/13057/244667/74166/78688/20855/20307/18436/20304/69029/14297",23
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","12/1061","127/28905",0.00252308789196375,0.0411987950248336,0.0359417109651073,"14268/13555/12428/56312/15461/12306/20698/217303/18053/268697/17993/70445",12
"GO:0002548","GO:0002548","monocyte chemotaxis","8/1061","65/28905",0.00254025366140811,0.0413360587178789,0.0360614594183924,"66166/24047/56221/16854/20307/20304/20305/11629",8
"GO:0006260","GO:0006260","DNA replication","20/1061","271/28905",0.00257000692653077,0.0416765040766279,0.036358462975807,"76843/70024/69270/12428/69928/69714/15461/12447/12534/272551/17218/71988/22036/68026/21877/12189/268465/72107/110749/223970",20
"GO:0045765","GO:0045765","regulation of angiogenesis","22/1061","310/28905",0.00262471141356162,0.0420272350174163,0.0366644396455795,"329278/21939/20319/20193/100952/56221/19242/11489/16854/18746/20698/12189/20692/18053/20304/18654/105940408/223780/109901/12741/56299/68545",22
"GO:0019369","GO:0019369","arachidonic acid metabolic process","9/1061","80/28905",0.00262725881121802,0.0420272350174163,0.0366644396455795,"19225/13118/13119/13117/625249/20698/11686/64385/100043108",9
"GO:1990868","GO:1990868","response to chemokine","9/1061","80/28905",0.00262725881121802,0.0420272350174163,0.0366644396455795,"24047/56744/56221/23991/12777/20307/20304/20305/83433",9
"GO:1990869","GO:1990869","cellular response to chemokine","9/1061","80/28905",0.00262725881121802,0.0420272350174163,0.0366644396455795,"24047/56744/56221/23991/12777/20307/20304/20305/83433",9
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","19/1061","253/28905",0.00267650769685097,0.0426704048021612,0.0372255391265439,"19225/269344/20319/22417/68845/244551/21672/67184/78688/16854/56295/12189/268373/60530/60597/52538/14297/15201/14869",19
"GO:0009264","GO:0009264","deoxyribonucleotide catabolic process","5/1061","27/28905",0.00271770032549625,0.0428924007893539,0.0374192077909376,"66422/50773/64705/381101/14544",5
"GO:0032098","GO:0032098","regulation of appetite","5/1061","27/28905",0.00271770032549625,0.0428924007893539,0.0374192077909376,"66208/14118/109648/12424/18976",5
"GO:1903579","GO:1903579","negative regulation of ATP metabolic process","5/1061","27/28905",0.00271770032549625,0.0428924007893539,0.0374192077909376,"18639/66437/56312/12257/11474",5
"GO:0006839","GO:0006839","mitochondrial transport","15/1061","180/28905",0.00272975876791767,0.042939105419345,0.0374599527765825,"67067/30059/52838/11983/66169/103172/12833/30055/67184/78688/66148/69029/66400/52538/14297",15
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","6/1061","39/28905",0.00278972307261728,0.0437365554142225,0.0381556458716775,"11807/11812/20288/12306/83433/16891",6
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","9/1061","81/28905",0.00286144722984672,0.0445969950204217,0.0389062909235608,"12316/269344/66993/14371/244667/118454/18053/12950/13003",9
"GO:0008016","GO:0008016","regulation of heart contraction","16/1061","199/28905",0.00287729171867855,0.0445969950204217,0.0389062909235608,"57814/21956/98660/17868/66240/12373/20193/16511/23980/12391/56188/20266/74166/20855/17896/223780",16
"GO:0007292","GO:0007292","female gamete generation","15/1061","181/28905",0.00287810408787048,0.0445969950204217,0.0389062909235608,"12316/215387/20878/22417/11576/19242/18817/244551/22137/12442/21973/217216/268697/67052/74377",15
"GO:0009154","GO:0009154","purine ribonucleotide catabolic process","13/1061","146/28905",0.00288240802738475,0.0445969950204217,0.0389062909235608,"18639/74246/16548/56312/12833/18746/14635/11676/56012/50773/11474/14544/56327",13
"GO:0000712","GO:0000712","resolution of meiotic recombination intermediates","4/1061","17/28905",0.0029296020776545,0.0451783696428517,0.0394134804816349,"69928/234396/21973/268465",4
"GO:0042391","GO:0042391","regulation of membrane potential","31/1061","495/28905",0.00293913106174094,0.0451783696428517,0.0394134804816349,"57814/16526/17926/98660/11435/67885/66240/58869/12373/11983/242653/16511/11657/12391/19242/56188/20266/103172/12833/110902/12424/18436/94045/18053/17993/11472/319504/12257/60597/18440/83433",31
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","11/1061","113/28905",0.00297522430013254,0.0452905918462111,0.0395113828109282,"18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",11
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","11/1061","113/28905",0.00297522430013254,0.0452905918462111,0.0395113828109282,"18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",11
"GO:0019364","GO:0019364","pyridine nucleotide catabolic process","11/1061","113/28905",0.00297522430013254,0.0452905918462111,0.0395113828109282,"18639/74246/16548/56312/12833/18746/14635/11676/56012/11474/56327",11
"GO:0022411","GO:0022411","cellular component disassembly","31/1061","496/28905",0.00302838540109631,0.0458745878065141,0.0400208592166665,"66155/72119/66734/20878/227753/11983/16765/73804/12260/12259/66169/66993/66437/22320/23991/18817/68953/12534/12833/80986/320869/56419/21973/208092/70218/68572/11472/20259/12257/23794/83433",31
"GO:0045766","GO:0045766","positive regulation of angiogenesis","15/1061","182/28905",0.00303303059877779,0.0458745878065141,0.0400208592166665,"329278/21939/20319/20193/100952/56221/11489/16854/18746/20698/12189/20304/18654/223780/109901",15
"GO:0010821","GO:0010821","regulation of mitochondrion organization","13/1061","147/28905",0.00305850670121395,0.0461121186039253,0.0402280804050706,"20878/67749/11983/66437/103172/78688/56295/12257/70186/22042/83433/52538/14297",13
"GO:0031638","GO:0031638","zymogen activation","9/1061","82/28905",0.00311181618690621,0.0467664349872943,0.0407989041467991,"13648/16619/16615/18050/18048/16612/432478/56373/21922",9
"GO:0007160","GO:0007160","cell-matrix adhesion","18/1061","238/28905",0.00316856663756301,0.0473648149688986,0.0413209291315873,"12825/329278/17926/14268/50706/329872/22417/100952/57278/23991/244667/12552/12306/16399/16407/78473/11472/11474",18
"GO:0009066","GO:0009066","aspartate family amino acid metabolic process","6/1061","40/28905",0.00318174323906354,0.0473648149688986,0.0413209291315873,"11898/236539/257635/12116/26912/329008",6
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","6/1061","40/28905",0.00318174323906354,0.0473648149688986,0.0413209291315873,"72119/56742/21335/18817/68953/208092",6
"GO:0071276","GO:0071276","cellular response to cadmium ion","5/1061","28/28905",0.0032098226868274,0.0476325574186746,0.0415545068791194,"227753/17751/17750/17748/15209",5
"GO:0031023","GO:0031023","microtubule organizing center organization","13/1061","148/28905",0.00324327076171773,0.0479780398888589,0.0418559047981457,"20878/69871/18817/68953/56513/68026/12189/26425/72415/12449/67052/100502766/56327",13
